,mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
2292,224256000,Drifting_longlines,44.3375,,0.196917738522,112.238206665,1
2293,416226700,Drifting_longlines,27.3,99.45,,,1
2294,412687110,Drifting_longlines,22.85,119.0,,,1
2295,367767000,Purse_seines,67.775,1350.0,4.29221554511,70.5569678649,1
2296,416004582,Drifting_longlines,23.95,99.75,,,1
2297,416004363,Drifting_longlines,23.8,78.0,,,1
2298,416501000,Purse_seines,69.26,1096.0,,,1
2299,431253000,Drifting_longlines,49.2,418.6,0.0,79.5187135613,1
2300,735058805,Purse_seines,72.01,1967.0,,,1
2301,247300220,Trawlers,24.83,115.0,,,1
2302,432276000,Drifting_longlines,51.4,547.4,0.0,97.1895387972,1
2303,250440000,Trawlers,33.4,304.0,,,1
2304,224063790,Drifting_longlines,28.0,169.0,0.0,0.0,1
2305,247141200,Unknown,29.26,133.0,,,1
2306,224055240,Drifting_longlines,33.0,,0.0,89.3515098232,1
2307,247110120,Purse_seines,43.93,208.0,,,1
2308,238187240,Unknown,29.52,183.0,,,1
2309,512004138,Drifting_longlines,17.5,50.0,,,1
2310,416002195,Drifting_longlines,28.2,98.47,,,1
2311,224072140,Unknown,23.28,61.1,,,1
2312,440925000,Drifting_longlines,47.21,,0.0,104.56783651,1
2313,367347000,Trollers,32.49,185.0,0.0,9.62140470885,1
2314,271072288,Trollers,28.1,38.0,,,1
2315,224086790,Pole_and_line,36.0,247.0,,,1
2316,222222222,Drifting_longlines,22.88,98.0,,,1
2317,235005770,Trawlers,42.0,,,,1
2318,224253000,Drifting_longlines,28.85,217.0,0.0,0.0,1
2319,224933000,Drifting_longlines,28.0,,0.0,44.8655982325,1
2320,201100153,Purse_seines,34.8,64.0,,,1
2321,416001354,Drifting_longlines,20.1,28.57,,,1
2322,416004368,Drifting_longlines,29.3,98.0,0.0,0.0,1
2323,369501000,Trollers,21.66,,1.32561575989,27.7951691589,1
2324,303141000,Drifting_longlines|Unknown,25.6,155.0,0.0,7.38803437554,2
2325,256000087,Unknown,23.75,34.2,,,1
2326,416182700,Drifting_longlines,22.09,41.35,,,1
2327,224098930,Pole_and_line,35.6,241.0,0.0,0.0,1
2328,520241000,Drifting_longlines,41.5,268.0,,,1
2329,416000251,Drifting_longlines,24.56,64.93,,,1
2330,224085250,Purse_seines,26.64,87.0,,,1
2331,224055830,Purse_seines,21.0,55.57,,,1
2332,416004463,Drifting_longlines,23.8,98.91,,,1
2333,338351000,Drifting_longlines,19.6,113.0,,,1
2334,247146140,Trawlers,28.75,161.0,,,1
2335,431258000,Pole_and_line,31.0,119.0,,,1
2336,529578000,Reefer,87.13,2713.0,2.10111729267,0.0,1
2337,247099820,Drifting_longlines,20.6,40.0,,,1
2338,735057573,Purse_seines,68.94,1559.895,0.064142698059,0.112249721603,1
2339,234094594,Trawlers,25.71,,,,1
2340,271072078,Purse_seines,24.0,96.0,,,1
2341,416002291,Drifting_longlines,25.9,79.86,,,1
2342,247147480,Unknown,29.52,165.0,,,1
2343,225458000,Unknown,46.3,480.0,,,1
2344,306106000,Unknown,37.005,355.0,0.700224453811,0.0,1
2345,224043370,Purse_seines,23.0,52.09,,,1
2346,627066000,Purse_seines,55.0,768.46,,,1
2347,440357000,Purse_seines,79.6,1013.0,,,1
2348,247055400,Trawlers,43.85,665.0,,,1
2349,247144170,Trawlers,29.44,155.0,,,1
2350,354753000,Unknown,306.0,170.0,,,1
2351,367478370,Drifting_longlines,24.2,113.0,,,1
2352,353306000,Reefer,127.38,7367.0,0.0,0.0,1
2353,224082480,Unknown,24.8,79.83,,,1
2354,512002262,Trawlers,19.2,80.0,,,1
2355,224205420,Trawlers,26.5,182.85,,,1
2356,224141830,Purse_seines,23.93,87.1,,,1
2357,416039500,Drifting_longlines,48.6,407.493333333,0.0,0.355484501447,1
2358,235005350,Trawlers,42.36,,,,1
2359,238561110,Unknown,29.44,144.0,,,1
2360,235033145,Trawlers,71.2,2247.0,,,1
2361,416101900,Drifting_longlines,27.3,84.89,,,1
2362,235008860,Trawlers,25.9,,,,1
2363,601391000,Drifting_longlines|Pole_and_line,23.5,224.72,0.0,0.206864962515,2
2364,224020230,Drifting_longlines,24.25,123.05,,,1
2365,247080920,Drifting_longlines,21.88,67.0,,,1
2366,271072516,Purse_seines,25.5,97.31,,,1
2367,204856000,Drifting_longlines,29.46,171.0,,,1
2368,512002845,Recreational_fishing,15.63,62.0,,,1
2369,224086550,Trawlers,27.5,198.0,,,1
2370,419900160,Drifting_longlines,37.5,465.0,,,1
2371,242963000,Purse_seines,44.4,493.01,,,1
2372,538060016,Purse_seines,71.79,1344.0,,,1
2373,431802000,Drifting_longlines,49.39,418.6,0.0,79.5187135613,1
2374,244820009,Reefer,117.18,5106.66666667,0.129703804582,4.80384461415,1
2375,636011004,Reefer,126.0,6082.0,0.0,0.0,1
2376,416091900,Drifting_longlines,55.35,697.0,4.11582312545,0.0,1
2377,224107960,Unknown,25.05,100.13,,,1
2378,367632240,Unknown,9.29,11.0,,,1
2379,416001576,Drifting_longlines,24.2,57.15,,,1
2380,416002017,Drifting_longlines,17.5,31.96,,,1
2381,316001649,Trollers,22.66,80.16,0.0,14.0686317743,1
2382,247059800,Trawlers,43.85,665.0,,,1
2383,664000023,Drifting_longlines,48.19,,0.0,88.548291909,1
2384,416000818,Drifting_longlines,22.45,54.38,,,1
2385,366925550,Trollers,13.41,15.0,,,1
2386,224581000,Drifting_longlines,39.0,,0.0,96.0333291351,1
2387,366270000,Purse_seines,63.79,1349.0,0.0,70.5569678649,1
2388,316001125,Trollers,28.95,444.115,0.0,85.580630402,1
2389,529415000,Drifting_longlines,49.1666666667,,0.0750586625041,111.27544811,1
2390,416003724,Drifting_longlines,27.8,79.64,,,1
2391,367103350,Pole_and_line,25.0,90.0,,,1
2392,432226000,Drifting_longlines,49.99,483.2,0.0,88.7557358437,1
2393,412420891,Drifting_longlines,41.0,462.0,0.0,0.0,1
2394,520238000,Drifting_longlines,32.0,199.0,,,1
2395,224658000,Drifting_longlines,30.0,,0.0,43.2346015274,1
2396,367086820,Handliners,26.14,198.0,,,1
2397,228904000,Trawlers,24.44,119.43,,,1
2398,440646000,Drifting_longlines,47.21,389.25,0.0,10.9108945118,1
2399,303137000,Purse_seines,67.3044444444,,2.39068562922,484.4007753,1
2400,441062000,Drifting_longlines,49.91,,0.0,111.784372932,1
2401,416064900,Reefer,51.33,492.0,,,1
2402,416001355,Drifting_longlines,25.16,95.175,0.0,0.187082869339,1
2403,440941000,Drifting_longlines,47.21,,0.0,86.8507203139,1
2404,431501404,Purse_seines,57.85,1093.0,,,1
2405,277267000,Trawlers,81.94,2548.0,,,1
2406,576419000,Reefer,106.86,3802.0,0.0,0.0,1
2407,503337200,Drifting_longlines,24.9,164.0,0.0,3.0,1
2408,271062045,Purse_seines,28.9,32.0,,,1
2409,224188000,Drifting_longlines,29.8,,1.29703804582,51.4011373714,1
2410,416000344,Drifting_longlines,22.2,56.89,,,1
2411,367439730,Drifting_longlines,21.64,84.0,0.0,4.2761798706,1
2412,238752140,Unknown,30.3,128.0,,,1
2413,576699000,Drifting_longlines,50.84,582.2,3.51358878107,0.404061017821,1
2414,416000466,Drifting_longlines,22.5,53.3,,,1
2415,416086600,Drifting_longlines,53.15,449.0,0.0,0.0,1
2416,412420905,Drifting_longlines,41.0,461.0,0.0,0.0,1
2417,540006000,Drifting_longlines,24.8,153.58,,,1
2418,441812000,Drifting_longlines,53.8766666667,,3.87189875901,114.331501817,1
2419,416002875,Drifting_longlines,29.7,99.0,,,1
2420,247061730,Purse_seines,21.93,50.0,,,1
2421,432298000,Drifting_longlines,49.99,469.0,0.0,76.2000762001,1
2422,355069000,Reefer,92.97,2989.0,,,1
2423,247150050,Unknown,21.21,96.0,,,1
2424,601086800,Pole_and_line,19.6,41.31,,,1
2425,735057523,Purse_seines,56.08,883.0,,,1
2426,770576071,Drifting_longlines,27.65,333.0,,,1
2427,432321000,Drifting_longlines|Research,56.0,645.0,0.0,0.0,2
2428,416002481,Drifting_longlines,21.0,48.33,,,1
2429,440929000,Drifting_longlines,47.21,,0.0,93.0072224848,1
2430,225384000,Unknown,31.8,258.0,,,1
2431,775613000,Purse_seines,62.22,957.105,3.30334895004,43.718593952,1
2432,431700150,Pole_and_line,56.87,499.0,0.0,0.0,1
2433,367466760,Drifting_longlines|Trollers,27.245,180.0,0.0057735026919,10.3923048454,2
2434,271072405,Purse_seines,35.95,196.0,,,1
2435,664576000,Purse_seines,84.45,3445.0,,,1
2436,235006150,Trawlers,28.04,,,,1
2437,367140060,Drifting_longlines,22.46,105.0,0.0,5.34522483825,1
2438,416004268,Drifting_longlines,23.95,97.66,,,1
2439,416003429,Drifting_longlines,18.55,29.49,,,1
2440,416123900,Drifting_longlines,55.75,568.0,0.0,0.0,1
2441,664545000,Purse_seines,79.5,2298.0,,,1
2442,520173000,Drifting_longlines,39.6,198.0,,,1
2443,416002998,Drifting_longlines,27.45,67.23,,,1
2444,416120600,Drifting_longlines,56.0,530.0,0.0,0.0,1
2445,247083860,Trawlers,27.62,84.13,,,1
2446,416004409,Drifting_longlines,23.85,98.48,,,1
2447,228124000,Trawlers,20.79,118.0,,,1
2448,244563000,Trawlers,144.6,14055.0,0.0,0.0,1
2449,247110180,Unknown|Purse_seines,38.2,,0.0,70.4367328411,2
2450,440647000,Drifting_longlines,47.21,,0.0,86.8507203139,1
2451,225983196,Unknown,40.0,424.0,,,1
2452,548051500,Purse_seines,61.85,1100.0,,,1
2453,416895000,Drifting_longlines,57.0,719.0,,,1
2454,232005800,Trawlers,28.6,,,,1
2455,416001424,Drifting_longlines,22.55,50.52,,,1
2456,366939620,Pole_and_line,27.4,113.0,,,1
2457,247121010,Trawlers,25.9,95.0,,,1
2458,224022170,Trawlers,28.0,225.9,,,1
2459,224143980,Unknown,20.83,116.72,,,1
2460,224040240,Purse_seines,21.2,49.22,,,1
2461,416210600,Drifting_longlines,27.3,99.82,,,1
2462,664558000,Unknown,30.0,287.0,,,1
2463,271072201,Purse_seines,36.0,57.0,,,1
2464,368699000,Unknown,30.5,176.0,,,1
2465,366977380,Recreational_fishing,21.94,54.0,,,1
2466,224064850,Pole_and_line,27.19,154.0,,,1
2467,512000102,Recreational_fishing,42.0,799.0,,,1
2468,224004680,Pole_and_line,28.0,139.0,,,1
2469,416002835,Drifting_longlines,20.72,49.26,,,1
2470,431832000,Research,49.99,497.0,,,1
2471,247151930,Drifting_longlines,28.45,168.0,,,1
2472,431487000,Pole_and_line,56.87,499.0,0.0,0.0,1
2473,577290000,Drifting_longlines,51.2366666667,526.666666667,3.00021783247,93.3555976128,1
2474,440604000,Drifting_longlines,48.28,452.5,0.0,89.9057707772,1
2475,247141010,Drifting_longlines,20.48,47.0,,,1
2476,224049860,Drifting_longlines,26.3,248.16,0.0,0.161264841817,1
2477,432367000,Drifting_longlines,50.4908064516,481.532258065,0.229163579552,88.0783085038,1
2478,244309000,Trawlers,99.94,3274.0,,,1
2479,576270000,Reefer|Drifting_longlines,113.37,4521.0,0.0,0.0,2
2480,367490140,Drifting_longlines,23.14,121.0,0.03,7.08872343938,1
2481,576276000,Reefer|Drifting_longlines,99.5,3822.0,0.0,0.0,2
2482,416004204,Drifting_longlines,36.0,196.0,0.0,0.0,1
2483,431602020,Drifting_longlines,47.8,418.6,0.0,79.5187135613,1
2484,238882640,Purse_seines,40.2,328.0,,,1
2485,245084000,Trawlers,119.65,6512.0,,,1
2486,416000788,Drifting_longlines,20.15,39.35,,,1
2487,247121160,Purse_seines,22.54,64.0,,,1
2488,431101210,Drifting_longlines,48.19,451.0,0.0,84.3380295348,1
2489,247144220,Trawlers,26.76,108.0,,,1
2490,664266000,Drifting_longlines,55.1,491.0,,,1
2491,204807000,Pole_and_line,28.1,134.0,,,1
2492,730059000,Purse_seines,36.88,1010.0,,,1
2493,576122000,Drifting_longlines,23.8,86.0,,,1
2494,247131680,Drifting_longlines,22.7,48.0,,,1
2495,503220100,Drifting_longlines,23.9866666667,101.0,0.455966975068,13.096923752,1
2496,416175800,Drifting_longlines,29.28,98.0,,,1
2497,227503000,Purse_seines,38.42,246.0,2.05256633789,0.0,1
2498,225374000,Drifting_longlines,42.5,,0.0,107.058481071,1
2499,431722000,Pole_and_line,58.065,483.0,5.04054702247,0.0,1
2500,316001021,Trollers|Unknown,16.69,33.86,0.0,6.7665451549,2
2501,224018440,Drifting_longlines,31.0,,0.0,71.0969002895,1
2502,440663000,Bunker,99.0,4815.0,,,1
2503,440659000,Drifting_longlines,47.2075,356.5,0.00436435780472,44.5164496081,1
2504,416002747,Drifting_longlines,25.8,79.86,,,1
2505,416003484,Drifting_longlines,23.9,80.66,,,1
2506,224024450,Drifting_longlines,22.0,104.79,0.0,0.224499443206,1
2507,431723000,Drifting_longlines,49.2,418.6,0.0,79.5187135613,1
2508,416002566,Drifting_longlines,29.28,98.0,,,1
2509,440822000,Purse_seines,72.205,,3.61871721549,523.832034148,1
2510,224992000,Drifting_longlines,44.5,,0.0,113.675802577,1
2511,247130860,Drifting_longlines,21.25,59.0,,,1
2512,672525000,Unknown,33.95,249.0,,,1
2513,512000015,Trawlers,42.5,1048.0,,,1
2514,238103440,Purse_seines,25.5,98.0,,,1
2515,224080940,Unknown,26.53,178.49,,,1
2516,353937000,Reefer,85.75,3260.0,,,1
2517,250513000,Trawlers,64.6,1499.0,,,1
2518,601500000,Drifting_longlines|Pole_and_line,23.88,355.813333333,0.0,63.8129155797,2
2519,224119550,Unknown,20.2,49.0,,,1
2520,247145020,Unknown,29.57,158.0,,,1
2521,440765000,Drifting_longlines,47.2075,,0.00436435780472,86.4142845335,1
2522,224216220,Trawlers,29.62,252.0,,,1
2523,224012480,Purse_seines,20.5,54.63,,,1
2524,245811000,Trawlers,126.22,7005.0,,,1
2525,664539000,Drifting_longlines,56.6,577.0,,,1
2526,247053120,Trawlers,24.27,95.0,,,1
2527,271072583,Purse_seines,25.65,72.05,,,1
2528,416003452,Drifting_longlines,23.9,82.0,,,1
2529,228854000,Trawlers,20.4,134.65,,,1
2530,440444000,Purse_seines,68.275,,0.00534522483825,181.7376445,1
2531,416000369,Drifting_longlines,22.0,48.85,,,1
2532,224312790,Unknown,8.95,3.39,,,1
2533,356609000,Reefer,140.0,9070.0,0.0,0.0,1
2534,369060000,Drifting_longlines,27.275,141.0,0.00534522483825,7.48331477355,1
2535,416002378,Drifting_longlines,18.5,29.64,,,1
2536,247122110,Trawlers,24.0,68.0,,,1
2537,227317410,Trawlers,24.9,111.0,,,1
2538,263422240,Drifting_longlines,20.5,87.03,,,1
2539,247144920,Trawlers,29.57,165.0,,,1
2540,345080028,Purse_seines,69.18,1280.0,,,1
2541,224106440,Purse_seines,22.5,64.7,,,1
2542,227532000,Set_gillnets,24.9,,0.0,38.4856188354,1
2543,247140460,Drifting_longlines,21.8,64.0,,,1
2544,366746210,Recreational_fishing,24.07,83.0,,,1
2545,367403980,Drifting_longlines,21.335,37.0,0.0057735026919,0.0,1
2546,224106140,Purse_seines,22.4,57.99,,,1
2547,440116000,Reefer,96.78,3437.0,,,1
2548,576574000,Purse_seines,80.605,2234.0,0.0057735026919,0.0,1
2549,416003869,Drifting_longlines,24.8,85.8,,,1
2550,529268000,Reefer,112.9,4056.0,,,1
2551,416002257,Drifting_longlines,29.36,98.33,,,1
2552,263401240,Drifting_longlines,23.0,125.95,,,1
2553,247100930,Trawlers,27.4,124.0,,,1
2554,512392000,Trawlers,32.7,317.0,,,1
2555,366794430,Pole_and_line,22.6,113.0,,,1
2556,412329403,Drifting_longlines,40.22,357.0,0.0,0.0,1
2557,416002039,Drifting_longlines,28.3,98.17,,,1
2558,416000189,Drifting_longlines,20.1,40.2,,,1
2559,416002216,Drifting_longlines,24.9,79.56,,,1
2560,416670000,Drifting_longlines,49.88,424.0,,,1
2561,366135000,Drifting_longlines,24.685,127.0,0.0057735026919,0.0,1
2562,367015730,Recreational_fishing,41.0,98.0,,,1
2563,416000528,Drifting_longlines,19.81,35.74,,,1
2564,416213800,Drifting_longlines,29.2,98.0,0.0,0.0,1
2565,224089290,Unknown,26.48,82.15,,,1
2566,345080029,Purse_seines,63.39,1196.0,,,1
2567,355651000,Purse_seines,61.17,1059.0,,,1
2568,416194500,Drifting_longlines,19.3,41.28,,,1
2569,224501000,Purse_seines,74.725,2107.0,5.12218451381,0.0,1
2570,224058130,Unknown,24.86,61.56,,,1
2571,204826000,Pole_and_line,31.14,166.0,,,1
2572,228967000,Handliners|Pole_and_line,33.53,370.0,0.0,0.0,2
2573,263402680,Drifting_longlines,20.5,128.73,,,1
2574,416313000,Drifting_longlines,56.0,516.0,,,1
2575,232326000,Set_gillnets|Drifting_longlines,35.28,315.0,0.0,0.0,2
2576,247142430,Drifting_longlines,22.75,74.0,,,1
2577,367401480,Pole_and_line,20.01,148.0,,,1
2578,354617000,Reefer,83.85,2453.0,,,1
2579,416000776,Drifting_longlines,21.8,49.07,,,1
2580,432426000,Drifting_longlines,49.99,483.2,0.0,88.7557358437,1
2581,367548870,Pole_and_line,19.76,49.0,,,1
2582,416308000,Drifting_longlines|Reefer,80.45,1872.0,2.94448637287,0.0,2
2583,224049530,Drifting_longlines,27.85,181.1,0.0,29.5030587599,1
2584,412500156,Drifting_longlines,32.7,225.0,,,1
2585,225319000,Drifting_longlines,40.56,399.0,0.0,0.0,1
2586,431200740,Drifting_longlines,50.59,,0.0,112.638087296,1
2587,440808000,Drifting_longlines,46.568,,0.0160806050441,120.061263823,1
2588,247111730,Purse_seines,41.98,280.0,0.0,0.0,1
2589,224069970,Drifting_longlines,23.0,107.09,0.0,0.0962140470885,1
2590,250001885,Trawlers,23.21,216.0,,,1
2591,367499870,Trollers,14.69,34.0,,,1
2592,441018000,Drifting_longlines,46.91,,0.0,86.8507203139,1
2593,412420896,Drifting_longlines,41.0,462.0,0.0,0.0,1
2594,431704330,Drifting_longlines,49.6333333333,,2.99332590942,92.3603295759,1
2595,431864000,Drifting_longlines,51.2,483.2,0.0,88.7557358437,1
2596,367721000,Unknown|Trollers,23.77,93.5,0.0,5.19615242271,2
2597,412421023,Drifting_longlines,37.0,317.0,0.0,0.0,1
2598,338081000,Drifting_longlines,21.335,103.0,0.00534522483825,5.34522483825,1
2599,224098420,Drifting_longlines,28.0,184.0,0.0,0.0,1
2600,224130000,Drifting_longlines,38.0,,0.0,75.8179566672,1
2601,416008800,Drifting_longlines,52.65,496.0,0.0,0.0,1
2602,224567000,Trawlers,55.62,665.0,,,1
2603,416001717,Drifting_longlines,21.76,43.79,,,1
2604,367156340,Recreational_fishing,,,24.8903729716,38.7298334621,1
2605,413343000,Drifting_longlines,32.7,191.0,,,1
2606,601240000,Pole_and_line,21.96,96.4,,,1
2607,413462010,Drifting_longlines,40.01,432.0,0.0,0.0,1
2608,601799000,Pole_and_line|Drifting_longlines,27.73,185.913333333,0.0,0.0640296312547,2
2609,368492000,Drifting_longlines,20.115,72.0,0.0057735026919,0.0,1
2610,247152010,Unknown,27.7,172.0,,,1
2611,412694590,Unknown|Drifting_longlines,26.12,150.0,0.0,0.0,2
2612,416002162,Drifting_longlines,22.5,51.05,,,1
2613,224019690,Unknown,22.5,112.91,,,1
2614,247302670,Trawlers,25.25,137.0,,,1
2615,277348000,Reefer,134.0,7313.0,0.0,0.0,1
2616,224308000,Drifting_longlines,31.15,266.0,1.93228214444,48.7653272608,1
2617,431006099,Pole_and_line,22.35,51.0,,,1
2618,416316000,Drifting_longlines,53.15,489.0,0.0,0.0,1
2619,416047600,Drifting_longlines,56.0,496.0,,,1
2620,636092595,Unknown|Reefer|Bunker,116.5,7687.0,0.0,0.0,3
2621,367373350,Recreational_fishing,25.84,164.0,,,1
2622,412470420,Drifting_longlines,32.7,225.0,,,1
2623,412694570,Drifting_longlines,26.12,150.0,0.0,0.0,1
2624,224166160,Drifting_longlines,37.33,253.506666667,0.875189948987,7.85095774977,1
2625,441060000,Drifting_longlines,44.61,351.0,0.0,0.0,1
2626,367171320,Pole_and_line,22.4,154.0,,,1
2627,367016390,Drifting_longlines,44.42,199.0,,,1
2628,224252000,Drifting_longlines,50.0,746.99,0.0,127.243901245,1
2629,416000392,Drifting_longlines,22.59,62.58,,,1
2630,204858000,Pole_and_line,29.46,171.0,,,1
2631,255500118,Pole_and_line,27.0,121.0,,,1
2632,416705000,Drifting_longlines,54.85,708.0,0.0,0.0,1
2633,577082000,Reefer,107.88,4394.0,0.0,0.0,1
2634,533111749,Purse_seines,71.23,1099.0,,,1
2635,366980030,Trollers,11.7,15.0,,,1
2636,440214000,Reefer,136.83,5893.0,,,1
2637,247082560,Trawlers,27.2,120.0,,,1
2638,512000072,Trawlers,60.0,2412.0,,,1
2639,529615000,Reefer,80.76,1596.0,,,1
2640,224096840,Drifting_longlines,28.2,184.833333333,0.0,0.240192230708,1
2641,224022760,Handliners,21.5,82.09,,,1
2642,660000500,Drifting_longlines,19.0,87.0,,,1
2643,416003814,Drifting_longlines,23.9,88.63,,,1
2644,564843000,Bunker,99.9,3182.0,,,1
2645,273353640,Reefer,108.34,4148.0,,,1
2646,520171000,Drifting_longlines,36.6,193.0,,,1
2647,247301460,Drifting_longlines,23.62,59.0,,,1
2648,224009250,Unknown,25.0,177.69,,,1
2649,416002604,Drifting_longlines,29.88,99.0,0.0,0.0,1
2650,512003604,Recreational_fishing,25.9,96.0,,,1
2651,416001229,Drifting_longlines,22.2,49.3,,,1
2652,224291000,Pole_and_line,31.5,175.0,,,1
2653,235005510,Trawlers,32.2,,,,1
2654,416002084,Drifting_longlines,22.7,43.27,,,1
2655,224052360,Pole_and_line,31.6,156.0,,,1
2656,576695000,Drifting_longlines,23.8,93.18,,,1
2657,371502000,Purse_seines,74.355,2019.0,0.956795246046,0.0,1
2658,355643000,Reefer,125.67,5321.0,,,1
2659,416248600,Purse_seines,71.79,1428.0,,,1
2660,367475320,Recreational_fishing,37.2,198.0,,,1
2661,416000429,Drifting_longlines,21.5,49.54,,,1
2662,416000855,Drifting_longlines,26.15,79.56,,,1
2663,372594000,Reefer,100.98,4364.0,,,1
2664,224071980,Purse_seines,20.5,40.09,,,1
2665,316028298,Purse_seines,49.28,,,,1
2666,247146610,Trawlers,29.02,148.0,,,1
2667,224066130,Drifting_longlines|Unknown,22.0,126.1,0.0,0.115470053838,2
2668,349052425,Purse_seines,56.9,1342.0,,,1
2669,271066007,Unknown,26.5,112.55,,,1
2670,224080240,Purse_seines,22.0,79.0,,,1
2671,247068070,Drifting_longlines,22.62,59.0,,,1
2672,416001469,Drifting_longlines,22.75,49.99,,,1
2673,416001224,Drifting_longlines,23.7,54.67,,,1
2674,416232800,Drifting_longlines,23.9,96.32,,,1
2675,416000936,Drifting_longlines,16.67,26.06,,,1
2676,371542000,Reefer,115.9,4261.0,,,1
2677,224290000,Drifting_longlines,28.55,157.97,,,1
2678,367138310,Trollers,18.26,32.0,,,1
2679,224029760,Drifting_longlines,28.0,217.0,0.0,0.0,1
2680,361001100,Drifting_longlines,30.3,345.0,,,1
2681,224136880,Drifting_longlines,26.3,217.105,0.0,0.183303027798,1
2682,512300107,Trawlers,42.7,335.0,,,1
2683,412679030,Drifting_longlines,22.85,119.0,,,1
2684,367561420,Trollers,31.45,177.0,,,1
2685,431401161,Reefer,49.62,234.0,,,1
2686,263580000,Drifting_longlines,41.0,526.0,0.0,0.0,1
2687,247151010,Drifting_longlines,25.78,87.0,,,1
2688,440313000,Drifting_longlines,49.0,392.0,0.0,0.0,1
2689,416004675,Drifting_longlines,23.9,99.68,,,1
2690,416003418,Drifting_longlines,20.8,49.48,,,1
2691,312174000,Reefer,92.23,3246.0,,,1
2692,416003224,Drifting_longlines,22.5,54.12,,,1
2693,247301080,Drifting_longlines,23.0,75.0,,,1
2694,601160100,Pole_and_line,19.96,79.06,,,1
2695,412320026,Drifting_longlines,33.76,199.0,,,1
2696,416112600,Drifting_longlines,47.3,530.0,,,1
2697,224049580,Drifting_longlines,24.85,139.466666667,0.0,13.3557247881,1
2698,224438000,Drifting_longlines,28.0,236.866666667,0.0,0.0952786134681,1
2699,357788000,Unknown|Reefer,81.54,1890.0,2.88116278862,0.0,2
2700,367707440,Recreational_fishing,21.3,70.0,,,1
2701,367568960,Drifting_longlines,19.2,88.5,0.0,4.81070235442,1
2702,432288000,Research|Drifting_longlines,51.19,499.0,0.0,0.0,2
2703,416004339,Drifting_longlines,23.9,99.795,0.0,0.219154218368,1
2704,431700260,Drifting_longlines,49.99,462.5,0.0,91.3907693767,1
2705,440656000,Drifting_longlines,47.21,,0.0,87.2871560944,1
2706,412371197,Drifting_longlines,46.66,411.0,2.8222787146,0.0,1
2707,432408000,Drifting_longlines,49.99,483.2,0.0,88.7557358437,1
2708,367636870,Recreational_fishing,25.3,114.0,,,1
2709,271072107,Purse_seines,36.42,196.0,,,1
2710,338077000,Drifting_longlines,21.335,103.0,0.00534522483825,5.34522483825,1
2711,416218600,Drifting_longlines,29.7,98.0,,,1
2712,247067730,Purse_seines,24.17,64.0,,,1
2713,247092860,Purse_seines,21.15,55.0,,,1
2714,247120450,Unknown,25.85,82.0,,,1
2715,431602260,Drifting_longlines,49.32,451.0,0.0,84.3380295348,1
2716,775627000,Purse_seines,61.98,1026.64,0.769712376708,73.0799139885,1
2717,227504000,Purse_seines|Unknown,38.27,253.0,2.39023011445,0.0,2
2718,224594000,Unknown,39.0,432.0,,,1
2719,512000113,Trawlers,42.9,1226.0,,,1
2720,440345000,Drifting_longlines,44.75,330.0,0.0,41.8978349253,1
2721,627586000,Pole_and_line,39.0,336.0,,,1
2722,636014471,Reefer,152.14,12413.0,0.0,0.0,1
2723,412420892,Drifting_longlines,43.2,496.0,0.0,0.0,1
