,t,Google Search,nn_max_label,nn_max_sublabel_fishing,Label Dropdown,Expert label,Notes,Person,callsign,nn_max_sub_score,active_positions,fishing_points,training_label,training_sublabel,training_length,training_listsources,Unnamed: 16,Unnamed: 17,nn_times_classified,nn_number_max_labels,nn_average_length,nn_stddev_length,Unnamed: 22,Unnamed: 23,nn_max_label_fishing,nn_max_fishing_score,nn_max_sublabel,Unnamed: 27,Unnamed: 28,nn_max_sub_fishing_score,nn_times_classified_all,nn_number_max_labels_all,nn_average_length_all,nn_stdev_length_all,nn_max_label_all,nn_max_score_all,nn_max_label_fishing_all,nn_max_fishing_score_all,nn_max_sublabel_all,nn_max_sub_score_all,nn_max_sublabel_fishing_all,nn_max_sub_fishing_score_all,positions,Unnamed: 43,active_hours,Unnamed: 45,num_A,num_B,iso3,country_name,average_length,stddev_length,number_distinct_lengths,avg_width,number_valid_length_messages,shipname,num_shipnames,imo,num_imos,callsign.1,num_callsign,gap_hours,num_gaps,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,spoofing_hours,num_overlapping_segs,norm_shipname,PermitNumber,CertificateStartDate,CertificateEndDate,Permit Owner,PermitOwnerAddress,PermitOwnerCity,PermitOwnerState,PermitOwnerZip,VesselName,Vessel  Length,VesselRegistrationNumber,VesselOwner,VesselOwnerAddress,VesselOwnerCity,VesselOwnerState,VesselOwnerZip,EndorsedLength,TrawlGear,LonglineGear,TrapPotGear,SablefishEndorsement,SablefishTier,CPEndorsement,Mothership,SmallFleet,MS/CVEndorsement,Owner On Board Exempt,Catch  HistoryAssignment,Whiting  Assignment,Vessel ID,Vessel Name,Official Number,IMO Number,Hull Number,Hull Identification Number,Vessel Service,Flag,Self Propelled Indicator,Registered Gross Tons,Registered Net Tons,Registered Length,Registered Breadth,Registered Depth,ITC Gross Tons,ITC Net Tons,ITC Length,ITC Breadth,ITC Depth,***Dead Weight Tons,***Dead Weight Tons Measure Unit,Measuring Organization Name,Hailing Port,Hailing Port State,Hailing Port Country,Coastwise Unrestricted,Limited Coastwise Bowaters Only,Limited Coastwise Restricted MARAD Waiver, Limited Coastwise Oil Spill Response Only,Limited Coastwise Under Charter to Citizen,Limited Coastwise Trade Fish Products Only,Fishery,Fishery Only,Recreation,Limited Recreation Great Lakes Use Only,Registry,Limited Registry Cross Border Financing,Limited Registry No Foreign Voyage by Sea,Limited Registry Trade with Canada Only,Great Lakes,Builder,Shipyard ,Build Year,Vessel Complete Build City,Vessel Complete Build State,Vessel Complete Build Province,Vessel Complete Build Country,Vessel Hull Build City,Vessel Hull Build State,Vessel Hull Build Province,Vessel Hull Build Country,Party ID,Organization Name,Organization Type,Person First Name,Person Middle Name,Person Last Name,Person Name Suffix,Address Line 1,Address Line 2,Address Line 3,Address Line 4,City,State,Province,Country,Postal Code,Main HP Ahead,Main HP Astern,Propulsion Type,Hull Material,Hull Configuration,Hull Shape,COD Status,COD issue date,COD expire date,Filler
978,368049000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=368049000%20mmsi,Passenger,Pole_and_line,,,,,WSV8699,0.51,9669,1268,,,,,,,2.0,2.0,14.0239167213,1.01469043552,,,Pole_and_line,0.479796226673,Sailing,,,0.486480409505,4.0,2.0,18.3028576374,8.92422919344,Passenger,0.750894817524,Pole_and_line,0.240167127323,Sailing,0.738282587845,Pole_and_line,0.244087734118,12144,,1796.59375,,11554,0,USA,United States,30.0,0.0,1.0,8.0,576.0,MISTY BLUE,1,,,WSV8699,1,,,,,,,1413.71611111,1.0,MISTYBLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,367384840,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367384840%20mmsi,Passenger,Trawlers,,,,,WYV5559,0.33,4748,1242,,,,,,,3.0,2.0,27.6156552633,4.65207563846,,,Trawlers,0.227630043946,Trawlers,,,0.328086936846,7.0,2.0,27.227747236,3.6870489399,Passenger,0.415873253211,Trawlers,0.288968628505,Trawlers,0.365265289322,Trawlers,0.365265289322,17551,,2352.36402778,,7,0,USA,United States,22.0,0.0,1.0,7.0,2530.0,TRUTH,2,,,WYV5559,2,676.314722222,6.0,,,,,939.820555556,1.0,TRUTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,367705000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367705000%20mmsi,Passenger,Trawlers,Pots_and_traps,Pots_and_traps,Crab. Also looks like some shipping work,Tim W,WRC8689,0.43,31662,6563,,,,itu_fishing,,,3.0,2.0,33.4193312327,3.42163875841,,,Trawlers,0.237558240259,Sailing,,,0.229475868137,9.0,3.0,39.0101884206,5.40413681249,Passenger,0.383946916451,Trawlers,0.358899337923,Trawlers,0.377062592102,Trawlers,0.377062592102,61057,,240628.952917,,40641,0,USA,United States,32.0,0.0,1.0,10.0,21939.0,ROLLO,1,,,WRC8689,1,1154.75305556,6.0,,,,,6628464.90472,9925.0,ROLLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,369001000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=369001000%20mmsi,Passenger,Trawlers,,,,,WDA7384,0.49,18660,4217,Trawlers,,,itu_fishing,,,2.0,2.0,25.6408262253,6.34465979711,,,Trawlers,0.368199282708,Sailing,,,0.361794081906,2.0,2.0,25.6408262253,6.34465979711,Passenger,0.496740638162,Trawlers,0.368199282708,Sailing,0.49475143294,Trawlers,0.361794081906,31317,,2965.69055556,,9032,0,USA,United States,60.0,0.0,1.0,16.0,14382.0,CAPE  FLATTERY,2,,,WDA7384,1,,,,,,,2323.86972222,1.0,CAPEFLATTERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,367492890,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367492890%20mmsi,Passenger,Trawlers,,,,,WDF8244,0.36,8229,497,,,,,,,3.0,2.0,22.1463619868,10.2935464648,,,Trawlers,0.0456843967386,Sailing,,,0.0683795310656,9.0,2.0,24.2748369641,8.81406891586,Passenger,0.796285477156,Trawlers,0.0152288223949,Sailing,0.499192271194,Trawlers,0.0228015251032,23250,,2582.14347222,,10753,0,USA,United States,26.999807396,0.0196267167995,2.0,8.0,10384.0,ISLAND TRADER,1,,,WDF8244,1,,,,,,,,,ISLANDTRADER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,367489060,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367489060%20mmsi,Passenger,Trawlers,other_fishing,other_fishing,Salmon tender - retired crab boat,Tim W,WDF7876,0.38,3944,238,,,,,,,1.0,1.0,28.4627399445,,,,Trawlers,2.58774962276e-05,Tug,,,8.01798887551e-05,4.0,3.0,28.8133163452,5.49793556027,Cargo_Tanker,0.329429457895,Trawlers,0.301236740816,Trawlers,0.296717154804,Trawlers,0.296717154804,8597,,797.162777778,,3702,0,USA,United States,33.0,0.0,1.0,10.0,410.0,SEA STAR,1,,,WDF7876,1,,,,,,,,,SEASTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,316005772,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316005772%20mmsi,Passenger,Trawlers,,,,,VY5356,0.28,5233,704,,,,,,,3.0,2.0,15.7581272125,2.93515721833,,,Trawlers,0.0210714288987,Sailing,,,0.0361513237391,4.0,2.0,15.7680175304,2.39662746468,Passenger,0.538002792746,Trawlers,0.0525134130148,Sailing,0.321654236875,Trawlers,0.101167733985,34436,,1862.85027778,,1843,0,CAN,Canada,17.0,0.0,1.0,6.0,11063.0,DENMAN ISLE,2,,,VY5356,2,,,,,,,,,DENMANISLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,316024661,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316024661%20mmsi,Passenger,Trawlers,,,,,,0.5,968,3,,,,,,,2.0,2.0,19.6314725876,2.33598604414,,,Trawlers,0.484561223187,Trawlers,,,0.497380584013,5.0,2.0,14.4953155518,5.39316547939,Passenger,0.779582080053,Trawlers,0.194102469435,Sailing,0.720444045321,Trawlers,0.199603319167,4933,,1015.69041667,,22,0,CAN,Canada,12.0,0.0,1.0,4.0,1198.0,ESTHER ISLE,3,,,,1,528.044722222,5.0,,,,,,,ESTHERISLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,367037000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367037000%20mmsi,Passenger,Trawlers,,,,,WDI3809,0.49,2598,115,,,,itu_fishing,,,2.0,2.0,27.7401561737,10.8678690202,,,Trawlers,0.470822534175,Trawlers,,,0.490538122249,2.0,2.0,27.7401561737,10.8678690202,Passenger,0.478430216463,Trawlers,0.470822534175,Trawlers,0.490538122249,Trawlers,0.490538122249,6320,,406.868194444,,4005,0,USA,United States,43.0,0.0,1.0,11.0,1763.0,SCANDIES ROSE,1,,,WDI3809,1,1176.58305556,3.0,,,,,,,SCANDIESROSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,316004663,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316004663%20mmsi,Passenger,Trawlers,,,,,,0.34,2634,337,,,,,,,3.0,2.0,13.5628554026,1.47227711658,,,Trawlers,0.316618275043,Sailing,,,0.326767898048,4.0,3.0,16.1268334389,5.26697257319,Passenger,0.346540951366,Trawlers,0.237465097692,Sailing,0.255003283634,Trawlers,0.245077170253,6710,,1919.70736111,,11,0,CAN,Canada,14.0,0.0,1.0,5.0,1770.0,PRESTIGE II,2,,,,1,312.410555556,4.0,,,,,,,PRESTIGE2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,369277000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=369277000%20mmsi,Passenger,Trawlers,,,,,WDB4024,0.23,2698,17,Trawlers,,,itu_fishing,,,3.0,2.0,13.2420533498,1.81919316929,,,Trawlers,0.144943956286,Sailing,,,0.186162754893,8.0,3.0,13.4024811983,2.25896651382,Passenger,0.454217098886,Trawlers,0.112963546693,Sailing,0.233273605118,Pots_and_traps,0.126058342532,57132,,445.593194444,,3800,0,USA,United States,20.0,0.0,1.0,6.0,28367.0,R/V CENTENNIAL,4,,,WDB4024,2,,,,,,,0.592222222222,1.0,CENTENNIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,367312010,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367312010%20mmsi,Passenger,Trawlers,,,,,WDD9476,0.33,6626,452,,,,,,,3.0,2.0,29.6400953929,10.669687323,,,Trawlers,0.0179959649327,Sailing,,,0.0213870185671,5.0,3.0,30.8098045349,8.16549134706,Tug_Pilot,0.381026924774,Trawlers,0.0141219725821,Tug,0.446590785682,Trawlers,0.0191073024256,45407,,2187.51263889,,7062,0,USA,United States,33.0,0.0,1.0,9.0,31439.0,LOIS ANDERSON,1,,,WDD9476,1,,,,,,,,,LOISANDERSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64151.0,LOIS ANDERSON,252090,7203015,,,Commercial Fishing Vessel,US,1.0,  190.0,  147.0,   99.2,  30.0,   9.1,,,,,,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1943,,,,,SEATTLE,WA,,,973321,,N/A,TED,,MOREHOUSE,,3812 DEBORAH LN,,,,ANCHORAGE,AK,UNSPECIFIED,UNITED STATES,99504                         ,300,300,Diesel Direct,Wood,UNSPECIFIED,UNSPECIFIED,Valid,08/29/2016,08/31/2017, 
990,316007154,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=316007154%20mmsi,Passenger,Trawlers,,,,,20875,0.33,600,49,,,,,,,3.0,2.0,31.9851678212,5.49067084273,,,Trawlers,0.255874347563,Trawlers,,,0.333107682566,7.0,3.0,25.7771459307,7.22731165693,Trawlers,0.428420068696,Trawlers,0.428420068696,Trawlers,0.485764078796,Trawlers,0.485764078796,8964,,769.72125,,29,0,CAN,Canada,22.0,0.0,1.0,14.0,1852.0,BOLD PURSUIT,2,,,20875,2,597.598333333,2.0,,,,,,,BOLDPURSUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,367586240,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367586240%20mmsi,Passenger,Trawlers,,,,,WDG9281,0.28,1523,39,,,,,,,1.0,1.0,18.2873535156,,,,Trawlers,0.101125344634,Sailing,,,0.133249670267,1.0,1.0,18.2873535156,,Passenger,0.441425532103,Trawlers,0.101125344634,Sailing,0.280496537685,Trawlers,0.133249670267,4160,,945.601944444,,0,0,USA,United States,19.0,0.0,1.0,6.0,571.0,JILLIMARE,2,,,WDG9281,2,,,,,,,,,JILLIMARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,367088940,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367088940%20mmsi,Passenger,Purse_seines,,,,,WAS3257,0.25,6895,750,,,,,,,3.0,3.0,21.8039029439,1.26134292153,,,Purse_seines,0.122233856547,Tug,,,0.11967632157,7.0,4.0,26.3396838052,9.14933413267,Tug_Pilot,0.351141071949,Trawlers,0.12383588893,Tug,0.385057762493,Trawlers,0.125154150835,46389,,3057.70319444,,21971,0,USA,United States,,,,,,NIGHT HAWK,1,,,WAS3257,1,,,,,,,258346.784722,75.0,NIGHTHAWK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345198.0,NIGHT HAWK,960718,,STT011990,,Commercial Fishing Vessel,US,1.0,   97.0,   78.0,   77.0,  21.0,   9.0,,,,,,,,UNSPECIFIED,JUNEAU,AK,UNITED STATES,,,,,,,X,,,,,,,,,,,1990,,,,,SAN DIEGO CA,,,UNITED STATES,449435,NORTHERN TENDERING SERVICES INC,Unknown,,,,,36581 ORDWAY LANE (Astoria),P O BOX 462,,,Warrenton,OR,UNSPECIFIED,UNITED STATES,97146                         ,720,720,Diesel Reduction,Steel,Monohull,Ship,Valid,06/30/2016,07/31/2017, 
993,412420101,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=412420101%20mmsi,Passenger,Squid,,,,,,0.5,930,113,,,,,,,1.0,1.0,36.5019760132,,,,Squid,0.0988743826747,Reefer,,,0.13099591434,2.0,2.0,32.0827894211,6.24967361321,Squid,0.549437191337,Squid,0.549437191337,Squid,0.56549795717,Squid,0.56549795717,13917,,1571.33319444,,2133,0,CHN,China,40.0,0.0,1.0,8.0,8079.0,ZHOUYUAN615,2,,,,1,4220.53555556,15.0,,,,,,,ZHOUYUAN615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,367124290,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367124290%20mmsi,Passenger,Trawlers,,,,,WDC3659,0.3,12024,1718,,,,,,,3.0,3.0,25.0937747955,4.20774974767,,,Trawlers,0.196604514414,Sailing,,,0.222665748004,9.0,4.0,26.3012260861,7.32503563614,Passenger,0.602887493041,Trawlers,0.0807072332405,Sailing,0.386155266108,Trawlers,0.0977225937319,27778,,3504.85805556,,17684,0,USA,United States,43.0,0.0,1.0,9.0,5753.0,CAPE      DENBIGH,1,8332136.0,1.0,WDC3659,2,,,,,,,,,CAPEDENBIGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51300.0,CAPE DENBIGH,578178,8332136,,,Commercial Fishing Vessel,US,1.0,  192.0,  131.0,  123.8,  30.5,   7.3,  342.0,  102.0,  123.2,  30.5,  13.0,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1945,,,,,EVANSVILLE,IN,,UNITED STATES,1240936,CAPE DENBIGH FISHERIES LLC,Limited Liability Company,,,,,1900 W NICKERSON ST,STE 116-83,,,Seattle,WA,UNSPECIFIED,UNITED STATES,98119                         ,1350,1350,Diesel Reduction,Steel,UNSPECIFIED,UNSPECIFIED,Valid,08/25/2016,09/30/2017, 
995,303670000,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=303670000%20mmsi,Passenger,Trawlers,,,,,WDH2731,0.35,12124,1207,,,,,,,3.0,2.0,31.7508570353,11.9391888586,,,Trawlers,0.0104767995233,Sailing,,,0.0114756987386,5.0,3.0,26.9012130737,13.2740794365,Passenger,0.388574542385,Trawlers,0.173587749897,Sailing,0.239725431474,Trawlers,0.175747934754,15395,,2298.18111111,,14744,0,USA,United States,41.0,0.0,1.0,10.0,1141.0,BULLDOG,1,7732468.0,1.0,WDH2731,1,,,,,,,1258.32805556,1.0,BULLDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150940.0,BULLDOG,583974,7732468,,,Commercial Fishing Vessel,US,1.0,  197.0,  133.0,  132.5,  30.0,   9.4,,,,,,,,United States Coast ,SEATTLE,WA,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1945,,,,,BAY CITY,MI,,UNITED STATES,1161694,TRIDENT SEAFOODS CORPORATION,Corporation,,,,,5303 SHILSHOLE AVENUE NW,,,,SEATTLE,WA,UNSPECIFIED,UNITED STATES,98107                         ,900,,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,11/25/2016,12/31/2017, 
996,367688130,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367688130%20mmsi,Passenger,Trawlers,,,,,WDI3419,0.34,1076,58,,,,itu_fishing,,,2.0,2.0,26.2528710365,19.0259283317,,,Trawlers,0.106152790599,Sailing,,,0.121879693121,2.0,2.0,26.2528710365,19.0259283317,Passenger,0.425356167136,Trawlers,0.106152790599,Sailing,0.342043748824,Trawlers,0.121879693121,4741,,384.693055556,,0,0,USA,United States,16.0,0.0,1.0,6.0,166.0,SANDRA LEE,1,,,WDI3419,2,,,,,,,,,SANDRALEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,367534430,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367534430%20mmsi,Passenger,Trawlers,,,,,WDG4237,0.32,3584,174,,,,,,,1.0,1.0,33.8615188599,,,,Trawlers,0.000433663575677,Tug,,,0.00157598184887,2.0,2.0,28.0207567215,8.26008503067,Trawlers,0.320446213111,Trawlers,0.320446213111,Trawlers,0.346359121439,Trawlers,0.346359121439,4677,,955.367916667,,3503,0,USA,United States,18.0,0.0,1.0,8.0,667.0,SHELTER COVE,1,,,WDG4237,1,,,,,,,1.34194444444,1.0,SHELTERCOVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,367098030,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367098030%20mmsi,Passenger,Trawlers,,,,,WBS9245,0.3,33851,10533,,,,,,,3.0,3.0,24.315366745,3.93581445064,,,Trawlers,0.245937871464,Trawlers,,,0.300195221741,9.0,3.0,35.3241926829,10.7812746385,Passenger,0.385318187001,Trawlers,0.370830192252,Trawlers,0.401761654281,Trawlers,0.401761654281,49793,,4049.86444444,,47417,0,USA,United States,35.0,0.0,1.0,5.0,2891.0,KONA KAI,1,,,WBS9245,1,,,,,,,1346.81222222,1.0,KONAKAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230881.0,KONA KAI,669025,8852667,,,Commercial Fishing Vessel,US,1.0,  173.0,  121.0,   97.4,  26.0,   8.0,  204.0,   68.0,   97.4,  26.0,   8.0,,,Det Norske Veritas,HOMER,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1984,,,,,TOLEDO,OR,,,1386787,FORTUNE SEA LLC,Limited Liability Company,,,,,4254 SVEDLUND CIRCLE,,,,HOMER,AK,UNSPECIFIED,UNITED STATES,99603                         ,800,,Diesel,Steel,UNSPECIFIED,UNSPECIFIED,Valid,12/02/2016,12/31/2017, 
999,412697270,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=412697270%20mmsi,Passenger,Squid,,,,,,0.41,1019,284,,,,,,,2.0,2.0,27.45844841,9.26526376542,,,Squid,0.371420156211,Squid,,,0.40984146297,2.0,2.0,27.45844841,9.26526376542,Passenger,0.41896877205,Squid,0.371420156211,Squid,0.40984146297,Squid,0.40984146297,1117,,3984.65680556,,1,0,CHN,China,30.0,0.0,1.0,6.0,97.0,HAIXING9,2,,,,2,1486.12416667,34.0,,,,,68.4586111111,1.0,HAIXING9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,338164513,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=338164513%20mmsi,Passenger,Trawlers,,,,,WCE6163,0.27,1011,13,,,,,,,2.0,2.0,22.5323739052,11.3699863429,,,Trawlers,0.210456160828,Tug,,,0.239373205695,3.0,2.0,22.3175942103,8.04839646578,Trawlers,0.411174613982,Trawlers,0.411174613982,Trawlers,0.469785272144,Trawlers,0.469785272144,16356,,1276.10847222,,0,0,USA,United States,17.0,0.0,1.0,6.0,2201.0,PRIEST POINT,3,,,WCE6163,2,,,,,,,,,PRIESTPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,367675010,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367675010%20mmsi,Passenger,Trawlers,,,,,WDI2127,0.34,2451,13,,,,itu_fishing,,,1.0,1.0,31.0023345947,,,,Trawlers,0.00177684321534,Tug,,,0.00265822093934,1.0,1.0,31.0023345947,,Passenger,0.41087782383,Trawlers,0.00177684321534,Tug,0.343832761049,Trawlers,0.00265822093934,34911,,580.768888889,,0,0,USA,United States,20.0,0.0,1.0,12.0,1993.0,MAKO,2,,,WDI2127,2,,,,,,,,,MAKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,367137170,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=367137170%20mmsi,Passenger,Trawlers,,,,,WTK2245,0.36,22029,8638,,,,,,,3.0,3.0,14.6655475299,6.23456346849,,,Fixed_gear,0.19022816815,Sailing,,,0.106822498454,8.0,4.0,26.3501061797,11.5717145211,Passenger,0.458719219689,Trawlers,0.265493081001,Sailing,0.333745570504,Trawlers,0.28094590235,67505,,3661.51027778,,65313,0,USA,United States,30.0,0.0,1.0,9.0,3264.0,KATRINA EM,1,,,WTK2245,1,35.1911111111,1.0,,,,,1490.89194444,1.0,KATRINAEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171770.0,KATRINA EM,607434,7908213,101,,Commercial Fishing Vessel,US,1.0,  177.0,  126.0,   83.6,  26.4,  11.7,,,,,,,,United States Coast ,HOMER,AK,UNITED STATES,X,,,,,,X,,,,X,,,,,,,1979,,,,,PENSACOLA,FL,,UNITED STATES,1750449,ALASKAN ACCESS FISHERIES LLC,Limited Liability Company,,,,,4254 SVEDLUND CIRCLE,,,,Homer,AK,UNSPECIFIED,UNITED STATES,99603                         ,850,1,Diesel Reduction,Steel,UNSPECIFIED,UNSPECIFIED,Valid,01/09/2016,01/31/2017, 
1003,338167548,https://www.google.com/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=338167548%20mmsi,Passenger,Trawlers,,,,,WCX2761,0.4,5339,418,,,,,,,3.0,2.0,15.554828008,3.82283965424,,,Trawlers,4.14918261716e-05,Tug,,,8.48032456512e-05,4.0,2.0,13.9557414055,4.46889776092,Passenger,0.551686748862,Trawlers,3.11442140664e-05,Sailing,0.331805357244,Trawlers,6.39781436291e-05,26053,,1246.40680556,,21043,0,USA,United States,23.0,0.0,1.0,7.0,3419.0,ISLAND DANCER,1,,,WCX2761,1,,,,,,,6251.45305556,5.0,ISLANDDANCER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
