mmsi,country
800031382,
412411805,CHN
412322061,CHN
273840020,RUS
412654322,CHN
412418651,CHN
412439598,CHN
412091578,CHN
247145860,ITA
251140340,ISL
412436229,CHN
412763490,CHN
412426068,CHN
271072043,TUR
271072217,TUR
412367556,CHN
412202055,CHN
412413103,CHN
412281491,CHN
366736460,USA
412114598,CHN
257145320,NOR
245074000,NLD
263418260,PRT
412433669,CHN
200010546,
926202005,
440148539,KOR
412410772,CHN
271073036,TUR
412705898,CHN
412444058,CHN
412213419,CHN
412433406,CHN
412428366,CHN
412041526,CHN
412324143,CHN
257460500,NOR
412450789,CHN
412418479,CHN
412416738,CHN
267181950,SVK
412432126,CHN
870003850,
412413529,CHN
412206815,CHN
815020768,
367088350,USA
257236600,NOR
412417465,CHN
412414436,CHN
412332874,CHN
100001001,
412423012,CHN
900028746,
412159010,CHN
412456743,CHN
412697160,CHN
257222620,NOR
415985552,
412284062,CHN
366996740,USA
412704699,CHN
800034941,
673987666,
412439247,CHN
412412311,CHN
412470144,CHN
257054140,NOR
800045195,
242135100,MAR
800024302,
412415668,CHN
367141690,USA
800044980,
412328502,CHN
316005396,CAN
412427246,CHN
412416531,CHN
258773000,NOR
231188000,FRO
412312399,CHN
412470532,CHN
900002603,
412452684,CHN
412430396,CHN
235029008,GBR
273874000,RUS
272095500,UKR
412431344,CHN
412413719,CHN
412428555,CHN
251348540,ISL
412410109,CHN
412286104,CHN
601811000,ZAF
200011158,
800015888,
257317000,NOR
273376350,RUS
412323937,CHN
412330769,CHN
235000647,GBR
412423697,CHN
412436079,CHN
412470429,CHN
257095900,NOR
412423394,CHN
412287028,CHN
257685800,NOR
601195500,ZAF
100700761,
412466913,CHN
412203173,CHN
800022910,
926002318,
412411719,CHN
412439239,CHN
412284333,CHN
412449582,CHN
902901088,
412284008,CHN
412324064,CHN
520225000,FJI
412420595,CHN
412469484,CHN
412410075,CHN
412449737,CHN
412004128,CHN
412286044,CHN
316029236,CAN
251026000,ISL
900000389,
412423363,CHN
412203456,CHN
412287315,CHN
412435916,CHN
412412018,CHN
251166540,ISL
412433029,CHN
997753905,
412565686,CHN
412422949,CHN
412523052,CHN
412411625,CHN
224279990,ESP
412449495,CHN
412349988,CHN
412215287,CHN
412418747,CHN
416002496,TWN
412326688,CHN
412325967,CHN
701006640,ARG
412438329,CHN
413972047,CHN
412522658,CHN
259651000,NOR
412447629,CHN
800000127,
412452732,CHN
412328706,CHN
412324207,CHN
800000099,
259128000,NOR
412439507,CHN
200009579,
412213183,CHN
412370551,CHN
556555654,
200009026,
251138240,ISL
412445991,CHN
368388000,USA
412438083,CHN
257030340,NOR
412585236,CHN
412470491,CHN
412286133,CHN
251118740,ISL
412428405,CHN
412365835,CHN
257460920,NOR
412444785,CHN
412460703,CHN
412327709,CHN
412210739,CHN
259208000,NOR
412551896,CHN
412703171,CHN
413011804,CHN
412422623,CHN
412203509,CHN
412428665,CHN
412443867,CHN
366961560,USA
367577950,USA
412328642,CHN
412214189,CHN
503590700,AUS
800011333,
412005166,CHN
840044478,
412435974,CHN
200005520,
412436916,CHN
257452520,NOR
251343540,ISL
257880500,NOR
412428178,CHN
412889360,CHN
412462266,CHN
412424467,CHN
412698070,CHN
412213981,CHN
259648000,NOR
412477714,CHN
800031309,
612203783,CAF
412433466,CHN
412006735,CHN
412705623,CHN
412423937,CHN
247113220,ITA
257169920,NOR
412410737,CHN
412521525,CHN
251169640,ISL
271072117,TUR
900403381,
412416941,CHN
224415550,ESP
412444348,CHN
440123540,KOR
412325064,CHN
412205419,CHN
320711245,
412364944,CHN
412201671,CHN
412445133,CHN
510851668,FSM
412418722,CHN
271072631,TUR
412428545,CHN
911111111,
413422073,CHN
412439162,CHN
412418619,CHN
412211088,CHN
412444955,CHN
257185020,NOR
412461375,CHN
257185420,NOR
412283922,CHN
412414641,CHN
257190440,NOR
601047400,ZAF
257825500,NOR
273875100,RUS
413201416,CHN
800150827,
412435963,CHN
412286643,CHN
412370252,CHN
412428846,CHN
431003515,JPN
367688790,USA
200005786,
412438208,CHN
412400155,CHN
402012319,
412417921,CHN
412432163,CHN
413986493,CHN
412421428,CHN
431279000,JPN
413612098,CHN
412365103,CHN
200005978,
413006054,CHN
412324201,CHN
366986140,USA
412423389,CHN
413354259,CHN
273890200,RUS
412461803,CHN
235107979,GBR
416001503,TWN
251215240,ISL
251280110,ISL
412251013,CHN
412285402,CHN
701000947,ARG
416004903,TWN
412438719,CHN
235103745,GBR
412800061,CHN
367167180,USA
200008807,
412461679,CHN
367509670,USA
412325200,CHN
412433416,CHN
412418763,CHN
367331320,USA
412329525,CHN
130700433,
412413025,CHN
412428796,CHN
412200078,CHN
412422612,CHN
306097000,BES
800044172,
316028342,CAN
412009798,CHN
150203821,
412412223,CHN
412461577,CHN
412441392,CHN
416004236,TWN
412460866,CHN
412320447,CHN
412416747,CHN
412413138,CHN
316004757,CAN
412322642,CHN
412060629,CHN
247101360,ITA
412420535,CHN
412420286,CHN
412413489,CHN
200012877,
412324475,CHN
412428614,CHN
412439496,CHN
251145110,ISL
412433376,CHN
412370567,CHN
412423204,CHN
645209000,MUS
412438827,CHN
412214041,CHN
412465069,CHN
432791000,JPN
417865439,LKA
412426296,CHN
251258840,ISL
441200047,KOR
247067610,ITA
412428772,CHN
800000513,
412424053,CHN
412331053,CHN
412320182,CHN
725000332,CHL
413548798,CHN
412449822,CHN
271069022,TUR
412088088,CHN
224027470,ESP
412423703,CHN
412207202,CHN
412201271,CHN
412431424,CHN
413615008,CHN
257373220,NOR
251332540,ISL
412433012,CHN
701006615,ARG
251477740,ISL
601376000,ZAF
412428815,CHN
1172,
257746800,NOR
412366414,CHN
257537000,NOR
367088180,USA
367092080,USA
257580600,NOR
900020272,
412318143,CHN
601686000,ZAF
412418266,CHN
412412461,CHN
367485790,USA
412000884,CHN
900022678,
412422581,CHN
412430082,CHN
760000002,PER
257120320,NOR
412433227,CHN
412469963,CHN
219007155,DNK
263406490,PRT
412520889,CHN
200008297,
412213737,CHN
412365111,CHN
413878780,CHN
412035415,CHN
235017537,GBR
251039110,ISL
224300000,ESP
900301317,
412285143,CHN
412413999,CHN
412435025,CHN
800044749,
701000764,ARG
888816826,
251396110,ISL
412329679,CHN
412413587,CHN
412205496,CHN
271072706,TUR
412332248,CHN
412432122,CHN
412432263,CHN
257131520,NOR
412213291,CHN
227400680,FRA
800036874,
366444090,USA
367182380,USA
271072173,TUR
412413973,CHN
258522000,NOR
412460576,CHN
367774000,USA
257462920,NOR
263416450,PRT
412284231,CHN
412327274,CHN
413804115,CHN
242048100,MAR
251846540,ISL
412462052,CHN
412424016,CHN
412460756,CHN
412421769,CHN
412213269,CHN
800044667,
412422552,CHN
412446147,CHN
431002339,JPN
200006453,
235112856,GBR
412380088,CHN
412800081,CHN
251269000,ISL
257071440,NOR
412423231,CHN
810080043,
412412518,CHN
257124840,NOR
659398000,NAM
231150000,FRO
200007607,
527918,
251272340,ISL
228108900,FRA
11158,
412328801,CHN
271062025,TUR
416112266,TWN
412422871,CHN
412441000,CHN
725003670,CHL
412444724,CHN
600013002,
251195110,ISL
412213888,CHN
412503928,CHN
412428048,CHN
810026406,
900320110,
412460054,CHN
412007001,CHN
251820740,ISL
251839540,ISL
412411695,CHN
412444605,CHN
228228800,FRA
271072570,TUR
412450516,CHN
412426109,CHN
412460667,CHN
412758758,CHN
412421939,CHN
412422111,CHN
411130254,
412470537,CHN
412000690,CHN
257199240,NOR
503016720,AUS
412422284,CHN
412416321,CHN
412211299,CHN
412421745,CHN
316008770,CAN
412444341,CHN
251365110,ISL
412472075,CHN
412205581,CHN
800040410,
257128000,NOR
412349781,CHN
440140850,KOR
412284374,CHN
412286155,CHN
224435690,ESP
412322045,CHN
251418640,ISL
200001886,
412428503,CHN
701023000,ARG
800029642,
367197910,USA
235091405,GBR
412470485,CHN
412674940,CHN
412235676,CHN
412320264,CHN
412200425,CHN
910006391,
412420236,CHN
412444838,CHN
412285112,CHN
412322042,CHN
412001488,CHN
257866500,NOR
412452918,CHN
412418558,CHN
412426574,CHN
412422355,CHN
412437081,CHN
431002381,JPN
412202369,CHN
412201672,CHN
412128781,CHN
412444965,CHN
412359990,CHN
412821222,CHN
412073331,CHN
251813440,ISL
412453002,CHN
411041837,
800024514,
200011421,
412413255,CHN
412215135,CHN
414999999,CHN
235089971,GBR
412410771,CHN
271073073,TUR
412450643,CHN
900003838,
412881405,CHN
412205417,CHN
412323185,CHN
366991820,USA
412332782,CHN
412444474,CHN
412285353,CHN
257309640,NOR
412006205,CHN
412421914,CHN
412438962,CHN
200009754,
416026489,TWN
367522830,USA
413212058,CHN
900017486,
412332383,CHN
257253220,NOR
412451207,CHN
412213785,CHN
431002824,JPN
239608000,GRC
228134700,FRA
905116911,
800038322,
412285242,CHN
412328728,CHN
412332909,CHN
413050033,CHN
412322412,CHN
412421438,CHN
412366355,CHN
412411599,CHN
412444325,CHN
257172720,NOR
412422475,CHN
413789798,CHN
316013610,CAN
412690730,CHN
905104506,
412417547,CHN
601226900,ZAF
412423484,CHN
200012243,
760013721,PER
800037686,
412443308,CHN
244704000,NLD
273514800,RUS
412703159,CHN
251505340,ISL
413993365,CHN
412427822,CHN
257197000,NOR
412418942,CHN
412325026,CHN
412419279,CHN
538070971,MHL
412418316,CHN
412448814,CHN
258498000,NOR
412036351,CHN
412328965,CHN
412423745,CHN
257018040,NOR
412433298,CHN
431501010,JPN
412421678,CHN
412470118,CHN
900003180,
412433438,CHN
412283577,CHN
271072376,TUR
412428216,CHN
400000011,
413705692,CHN
412416369,CHN
412416741,CHN
273840800,RUS
412423154,CHN
800030778,
250002309,IRL
412420245,CHN
412320016,CHN
224015640,ESP
412460614,CHN
412449261,CHN
412285125,CHN
412421648,CHN
412611012,CHN
257434420,NOR
412412971,CHN
412214057,CHN
258991000,NOR
412321528,CHN
412436399,CHN
770576151,URY
416346365,TWN
926004488,
251485640,ISL
258074000,NOR
273878100,RUS
412364425,CHN
412426885,CHN
412401220,CHN
412330205,CHN
247045060,ITA
413222000,CHN
257570500,NOR
413264587,CHN
412427836,CHN
412300656,CHN
813022919,
440411840,KOR
251188740,ISL
412882127,CHN
251315840,ISL
251344000,ISL
367478000,USA
412420006,CHN
251549540,ISL
412436583,CHN
412435154,CHN
224537330,ESP
247094340,ITA
412411611,CHN
412428244,CHN
237543000,GRC
412438587,CHN
271072414,TUR
257506600,NOR
412214566,CHN
412428308,CHN
412695570,CHN
257332620,NOR
273217010,RUS
416033534,TWN
200014140,
412288591,CHN
273433220,RUS
235100124,GBR
412431263,CHN
800045099,
412432433,CHN
440109030,KOR
412204093,CHN
338175056,USA
412283674,CHN
412000638,CHN
412436768,CHN
200001069,
412422641,CHN
412284811,CHN
412321244,CHN
412324073,CHN
273411800,RUS
412411831,CHN
271062062,TUR
701000852,ARG
412333217,CHN
412283885,CHN
257203000,NOR
412478652,CHN
412654568,CHN
412366449,CHN
412438953,CHN
228939000,FRA
412202129,CHN
601459000,ZAF
412423463,CHN
257964500,NOR
412426858,CHN
412464331,CHN
412420168,CHN
251539740,ISL
271072644,TUR
271056003,TUR
257215420,NOR
412606205,CHN
257159220,NOR
760012186,PER
412214101,CHN
273290400,RUS
412425473,CHN
412785555,CHN
416004864,TWN
259242000,NOR
412328016,CHN
412436724,CHN
235103134,GBR
224250860,ESP
200009290,
431002769,JPN
900021377,
905118088,
273817020,RUS
412469253,CHN
316003581,CAN
412365483,CHN
412348909,CHN
251756000,ISL
412365777,CHN
412324226,CHN
257199800,NOR
412462115,CHN
412035682,CHN
412331055,CHN
760001260,PER
412430768,CHN
272645000,UKR
440313950,KOR
412475033,CHN
412205517,CHN
412364896,CHN
251808840,ISL
204268000,PRT
413000936,CHN
251032110,ISL
412447632,CHN
412325474,CHN
800044331,
412418578,CHN
412427834,CHN
251395110,ISL
601970000,ZAF
413825963,CHN
412478376,CHN
412469123,CHN
412420014,CHN
412011618,CHN
888811488,
900300406,
800037585,
228328000,FRA
316007614,CAN
412964528,CHN
412445638,CHN
412420905,CHN
440191000,KOR
257313840,NOR
412418688,CHN
412451335,CHN
412286148,CHN
412410718,CHN
412075229,CHN
800022769,
416004149,TWN
701006046,ARG
412437552,CHN
533190631,MYS
273892610,RUS
412286472,CHN
412322394,CHN
412349323,CHN
800025903,
477995196,HKG
412764540,CHN
224980870,ESP
228331000,FRA
412448203,CHN
412435266,CHN
412478605,CHN
440297000,KOR
412461371,CHN
412672140,CHN
257381620,NOR
412423914,CHN
345880190,MEX
431700348,JPN
412470477,CHN
366954510,USA
412211162,CHN
412376789,CHN
251112940,ISL
271072587,TUR
413870053,CHN
657107500,NGA
200011590,
905103222,
412470465,CHN
412204138,CHN
367652620,USA
412201233,CHN
601169000,ZAF
800036355,
900330416,
251443240,ISL
600012200,
367683830,USA
412284391,CHN
412415977,CHN
412432121,CHN
412428538,CHN
200013683,
412461196,CHN
345080024,MEX
200011660,
412432154,CHN
412488900,CHN
412002006,CHN
412449908,CHN
412440363,CHN
412288592,CHN
800036712,
227317410,FRA
412328663,CHN
412438643,CHN
412478735,CHN
412416673,CHN
257037240,NOR
200013809,
412436139,CHN
412286318,CHN
412324293,CHN
412450576,CHN
800036443,
800005797,
412355508,CHN
273843020,RUS
412470223,CHN
412419141,CHN
412284633,CHN
412432602,CHN
413000783,CHN
413556689,CHN
412438464,CHN
412987654,CHN
412285516,CHN
875421668,
413005657,CHN
200004574,
235059169,GBR
235098032,GBR
412462627,CHN
412462795,CHN
367075080,USA
412431237,CHN
416090492,TWN
316020917,CAN
228106800,FRA
316009852,CAN
412423492,CHN
415905085,
412444772,CHN
415000598,
412327651,CHN
412551011,CHN
412370978,CHN
412882275,CHN
412414676,CHN
413547215,CHN
412868873,CHN
440662000,KOR
412060110,CHN
412428629,CHN
412321509,CHN
228323000,FRA
232004160,GBR
900016715,
413414580,CHN
431001649,JPN
503552000,AUS
412702420,CHN
412521263,CHN
412433009,CHN
224214890,ESP
412327253,CHN
412328511,CHN
378261000,VGB
412444865,CHN
200013325,
412214287,CHN
235095948,GBR
412445109,CHN
412444548,CHN
257151240,NOR
412421743,CHN
412426857,CHN
412420076,CHN
998816161,
273211900,RUS
412447161,CHN
412324322,CHN
210303000,CYP
412366388,CHN
412448691,CHN
813022096,
412286294,CHN
900017800,
257110940,NOR
412322133,CHN
367397090,USA
200012011,
412426352,CHN
701000583,ARG
412433761,CHN
271072341,TUR
367101060,USA
412472210,CHN
412433393,CHN
338140000,USA
257286600,NOR
412441309,CHN
412422016,CHN
412439025,CHN
412809568,CHN
800069696,
620049000,COM
247065780,ITA
900010042,
367076170,USA
224267590,ESP
412286267,CHN
257043040,NOR
412437186,CHN
251533640,ISL
412467842,CHN
412416151,CHN
900017301,
265585780,SWE
224026230,ESP
412371497,CHN
412201716,CHN
224085840,ESP
800038422,
412320927,CHN
412332566,CHN
413803574,CHN
251471440,ISL
412202222,CHN
900800088,
257458320,NOR
412432023,CHN
800150726,
264900259,ROU
412204001,CHN
800085205,
412463866,CHN
412201446,CHN
271072886,TUR
412438703,CHN
319830000,CYM
412461862,CHN
235084708,GBR
413005688,CHN
412041028,CHN
412439185,CHN
223123456,
800037512,
200009155,
900303138,
725000131,CHL
455360000,MDV
412427185,CHN
412421852,CHN
412421776,CHN
251356540,ISL
900019578,
235012019,GBR
249000930,MLT
412410695,CHN
412324486,CHN
257125920,NOR
412366063,CHN
413807028,CHN
306034000,BES
923708848,
412698710,CHN
412441945,CHN
257035940,NOR
412436509,CHN
271072112,TUR
412414762,CHN
367601000,USA
814022306,
431231000,JPN
412460747,CHN
900900030,
338126813,USA
725002410,CHL
800037922,
412331661,CHN
412423464,CHN
413232008,CHN
412213479,CHN
200006274,
200006000,
820080160,
900028887,
215758000,MLT
412417747,CHN
416225500,TWN
338287000,USA
416349000,TWN
431700260,JPN
431791000,JPN
431802000,JPN
416091900,TWN
576850000,VUT
431702640,JPN
416003451,TWN
510060000,FSM
431399000,JPN
416194500,TWN
228168000,FRA
227846000,FRA
416001415,TWN
416001235,TWN
416077500,TWN
416001521,TWN
416001661,TWN
431022000,JPN
416002162,TWN
416193900,TWN
416002477,TWN
416002492,TWN
416002568,TWN
416004831,TWN
510056000,FSM
412270057,CHN
431853000,JPN
440542000,KOR
416002732,TWN
416002876,TWN
412694590,CHN
228197000,FRA
503337100,AUS
412926000,CHN
416217800,TWN
431466000,JPN
520145000,FJI
412691520,CHN
416002586,TWN
412320024,CHN
540001900,NCL
540002300,NCL
416004098,TWN
538060016,MHL
538060017,MHL
416004158,TWN
412326904,CHN
735059089,ECU
228854000,FRA
228169000,FRA
227410000,FRA
413300480,CHN
512400000,NZL
366877090,USA
416311000,TWN
416348000,TWN
412326895,CHN
367512180,USA
510053000,FSM
316018816,CAN
316006888,CAN
316002310,CAN
512004998,NZL
512000127,NZL
416004635,TWN
512000192,NZL
431704490,JPN
416165700,TWN
416001900,TWN
416101800,TWN
224654000,ESP
432942000,JPN
412420851,CHN
412420875,CHN
412420901,CHN
412460286,CHN
367440980,USA
441869000,KOR
416004421,TWN
352577000,PAN
316028083,CAN
440574000,KOR
440926000,KOR
440780000,KOR
440810000,KOR
345080900,MEX
416086600,TWN
413692650,CHN
440624000,KOR
367348005,USA
440894000,KOR
440900000,KOR
441645000,KOR
200008650,
416768000,TWN
416869000,TWN
271069011,TUR
367636870,USA
228367000,FRA
228840000,FRA
238117340,HRV
366218540,USA
672525000,TUN
228173800,FRA
440224000,KOR
250444000,IRL
627163000,GHA
367614640,USA
416004708,TWN
367680850,USA
238152840,HRV
367138430,USA
366893340,USA
372880000,PAN
431251000,JPN
577314000,VUT
416004409,TWN
412371181,CHN
412328758,CHN
412371182,CHN
412480433,CHN
412371197,CHN
416004859,TWN
660000200,REU
367426660,USA
553111744,PNG
412201817,CHN
412331078,CHN
636092595,LBR
416004865,TWN
441201729,KOR
432353000,JPN
345040700,MEX
576397000,VUT
576664000,VUT
412371207,CHN
416004279,TWN
416704000,TWN
416004000,TWN
431500180,JPN
416118500,TWN
431739000,JPN
416121800,TWN
775628000,VEN
730015000,COL
355651000,PAN
735058003,ECU
413011000,CHN
338060008,USA
431101210,JPN
431753000,JPN
627067000,GHA
642606020,LBY
642525032,LBY
431864000,JPN
431938000,JPN
431490000,JPN
441680000,KOR
441660000,KOR
416368000,TWN
271072288,TUR
271072107,TUR
416353000,TWN
271062048,TUR
271056016,TUR
367040650,USA
431700980,JPN
224156290,ESP
235005510,GBR
232007650,GBR
235005640,GBR
440703000,KOR
247083210,ITA
440055000,KOR
247152250,ITA
440654000,KOR
440770000,KOR
227395000,FRA
205269000,BEL
205169000,BEL
205239000,BEL
246570000,NLD
205327000,BEL
207822750,BGR
207822660,BGR
207822650,BGR
210732000,CYP
211282560,DEU
211315630,DEU
211238930,DEU
211416000,DEU
211671000,DEU
211530000,DEU
211605000,DEU
211438440,DEU
211271330,DEU
211312240,DEU
245813000,NLD
211386440,DEU
211315620,DEU
211180000,DEU
211187000,DEU
211164000,DEU
219002585,DNK
220352000,DNK
219007925,DNK
219004473,DNK
220304000,DNK
219218000,DNK
266354000,SWE
219009738,DNK
219481000,DNK
219005662,DNK
219446000,DNK
219005616,DNK
219001682,DNK
219004203,DNK
219905000,DNK
219754000,DNK
219009542,DNK
219007235,DNK
219012276,DNK
220137000,DNK
235086094,GBR
219005929,DNK
219011179,DNK
219016806,DNK
211648000,DEU
220339000,DNK
220323000,DNK
219002251,DNK
219001181,DNK
219001204,DNK
219941000,DNK
219956000,DNK
219002023,DNK
220043000,DNK
220042000,DNK
220182000,DNK
220204000,DNK
219004043,DNK
219012607,DNK
224102950,ESP
224087540,ESP
224104340,ESP
224754000,ESP
224205630,ESP
224009750,ESP
224733000,ESP
224025970,ESP
224021650,ESP
224011160,ESP
224103570,ESP
224092830,ESP
224368920,ESP
224052460,ESP
224732000,ESP
224014490,ESP
224031990,ESP
224220670,ESP
224544160,ESP
224080990,ESP
224103490,ESP
224044370,ESP
224123490,ESP
224070150,ESP
224049860,ESP
224085560,ESP
224259220,ESP
224016530,ESP
224092140,ESP
224021580,ESP
224939000,ESP
224055330,ESP
224138330,ESP
224106130,ESP
224407000,ESP
224139780,ESP
224123730,ESP
224013710,ESP
224110320,ESP
224031680,ESP
224005270,ESP
224018260,ESP
224139890,ESP
224177460,ESP
224021630,ESP
224153130,ESP
224012660,ESP
224046190,ESP
224057990,ESP
224077440,ESP
224313420,ESP
224231980,ESP
224076190,ESP
224150760,ESP
224066570,ESP
224259630,ESP
224057830,ESP
224052370,ESP
224197150,ESP
224020750,ESP
224094770,ESP
224177000,ESP
224078290,ESP
224040260,ESP
224053650,ESP
224066650,ESP
224076970,ESP
224069870,ESP
224331000,ESP
224099560,ESP
224106650,ESP
224438000,ESP
224258840,ESP
224006570,ESP
224015220,ESP
224013090,ESP
224015120,ESP
224015520,ESP
224015930,ESP
224020340,ESP
224324000,ESP
224021270,ESP
224015940,ESP
224047990,ESP
224044170,ESP
224042650,ESP
224069850,ESP
224057890,ESP
224051690,ESP
224057370,ESP
224059860,ESP
224967000,ESP
224066980,ESP
224069130,ESP
224080940,ESP
224072190,ESP
224072280,ESP
224076360,ESP
224076430,ESP
224073350,ESP
224013460,ESP
224085930,ESP
224079840,ESP
224088280,ESP
224095950,ESP
224092340,ESP
224100180,ESP
224104970,ESP
224104540,ESP
224430000,ESP
224086640,ESP
224125140,ESP
224133860,ESP
224492000,ESP
224134990,ESP
224134480,ESP
224136920,ESP
224138950,ESP
224132850,ESP
224137880,ESP
224394000,ESP
224139450,ESP
224138770,ESP
224170000,ESP
224148120,ESP
224161140,ESP
224190680,ESP
224854000,ESP
235096368,GBR
224209620,ESP
224215430,ESP
224282280,ESP
224475470,ESP
225309000,ESP
276276000,EST
276152000,EST
276785000,EST
276787000,EST
276806000,EST
230996080,FIN
227632830,FRA
227579000,FRA
227101600,FRA
227319190,FRA
227625350,FRA
227317550,FRA
227569050,FRA
227317870,FRA
250000141,IRL
250001143,IRL
227319040,FRA
227872000,FRA
227317050,FRA
227438000,FRA
250115460,IRL
226243000,FRA
227483000,FRA
227827000,FRA
227320060,FRA
