mmsi,eu_fishing,eu_label,eu_sublabel,eu_label2,eu_sublabel2,eu_length,eu_tonnage
238675840,Fishing vessel,Trawlers,Trawlers,,,16.9,34.0
219121000,Fishing vessel,Trawlers,Trawlers,,,39.85,399.0
247103750,Fishing vessel,Trawlers,Trawlers,,,15.03,23.0
245331000,Fishing vessel,Trawlers,Trawlers,,,23.97,152.0
250104900,Fishing vessel,Trawlers,Trawlers,Unknown gear,Unknown gear,41.1,470.0
265632550,Fishing vessel,Trawlers,Trawlers,Pole and line,Pole and line,11.95,15.89
224248550,Fishing vessel,Set gear,Set longlines,,,13.0,12.63
235067977,Fishing vessel,Trawlers,Trawlers,,,19.88,62.0
261003710,Fishing vessel,Trawlers,Trawlers,,,26.78,174.0
247054650,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,22.93,95.0
224157780,Fishing vessel,Trawlers,Trawlers,,,28.0,222.0
247120130,Fishing vessel,Set gear,Set longlines,,,13.85,18.0
277194000,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,26.5,104.0
239020000,Fishing vessel,Purse seines,Purse seines,,,22.1,52.0
227320760,Fishing vessel,Set gear,Set gillnets,,,11.96,7.54
247125730,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,17.2,27.0
224201150,Fishing vessel,Trawlers,Trawlers,,,27.5,198.59
247124610,Fishing vessel,Trawlers,Trawlers,,,19.26,37.0
227588000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,33.25,287.0
224197230,Fishing vessel,Trawlers,Trawlers,,,25.26,82.96
224095660,Fishing vessel,Trawlers,Trawlers,,,23.1,68.21
224162880,Fishing vessel,Purse seines,Purse seines,,,18.0,41.57
238117940,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,24.15,115.0
224096290,Fishing vessel,Trawlers,Trawlers,,,23.32,108.66
226045000,Fishing vessel,Trawlers,Trawlers,,,32.0,298.0
237335000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,27.3,121.0
240120000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,26.3,133.0
247091620,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,11.83,8.0
224018350,Fishing vessel,Trawlers,Trawlers,,,16.8,34.58
219001275,Fishing vessel,Trawlers,Trawlers,,,18.05,37.0
224170740,Fishing vessel,Set gear,Set gillnets,,,15.95,52.36
224106860,Fishing vessel,Trawlers,Trawlers,,,23.05,102.41
240274000,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,23.12,72.0
235013196,Fishing vessel,Set gear,Pots and traps,,,16.45,56.0
237366000,Fishing vessel,Trawlers,Trawlers,,,22.3,58.0
247090910,Fishing vessel,Trawlers,Trawlers,,,19.3,45.0
247281290,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,20.05,45.0
224223630,Fishing vessel,Purse seines,Purse seines,,,16.0,19.36
220351000,Fishing vessel,Trawlers,Trawlers,,,15.32,19.8
263414960,Fishing vessel,Purse seines,Purse seines,,,21.1,47.0
247092370,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,19.47,47.0
227380000,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,34.0,340.0
234013000,Fishing vessel,Trawlers,Trawlers,,,20.6,172.0
237625000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,22.1,60.0
265692440,Fishing vessel,Trawlers,Trawlers,,,13.5,19.0
226116000,Fishing vessel,Trawlers,Trawlers,,,15.95,65.32
224083730,Fishing vessel,Trawlers,Trawlers,,,23.23,56.1
277210000,Fishing vessel,Trawlers,Trawlers,,,25.5,117.0
247151310,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,27.5,138.0
225325000,Fishing vessel,Drifting longlines,Drifting longlines,,,32.5,316.0
237552000,Fishing vessel,Trawlers,Trawlers,,,22.9,89.0
224049540,Fishing vessel,Purse seines,Purse seines,,,17.0,22.44
224460000,Fishing vessel,Purse seines,Purse seines,,,29.1,138.0
239468000,Fishing vessel,Purse seines,Purse seines,,,15.3,19.0
235004920,Fishing vessel,Trawlers,Trawlers,,,18.54,152.0
219536000,Fishing vessel,Trawlers,Trawlers,,,22.34,88.6
247140990,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,15.42,18.0
246204000,Fishing vessel,Trawlers,Trawlers,,,40.9,460.0
227563000,Fishing vessel,Set gear,Set gillnets,,,20.4,124.75
263407470,Fishing vessel,Trawlers,Trawlers,,,24.0,164.8
227300000,Fishing vessel,Set gear,Set longlines,Drifting longlines,Drifting longlines,22.0,139.46
261001880,Fishing vessel,Trawlers,Trawlers,,,26.1,173.0
220071000,Fishing vessel,Set gear,Set gillnets,Fishing vessel,Fishing vessel,21.83,158.9
247155180,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,28.45,168.0
247150170,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,23.17,79.0
247121260,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,23.92,115.0
232004947,Fishing vessel,Trawlers,Trawlers,,,17.02,54.0
247121660,Fishing vessel,Trawlers,Trawlers,,,24.1,65.0
250002366,Fishing vessel,Set gear,Pots and traps,Trawlers,Trawlers,13.89,42.46
266059000,Fishing vessel,Trawlers,Trawlers,,,22.52,143.0
234002000,Fishing vessel,Trawlers,Trawlers,,,25.93,335.0
235003653,Fishing vessel,Trawlers,Trawlers,,,18.09,65.0
247151671,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,22.5,158.0
211626000,Fishing vessel,Trawlers,Trawlers,,,17.99,49.0
224087530,Fishing vessel,Trawlers,Trawlers,,,26.0,195.53
247202490,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,15.05,8.0
235001320,Fishing vessel,Trawlers,Trawlers,,,26.5,237.0
238017840,Fishing vessel,Trawlers,Trawlers,,,17.95,29.13
277512000,Fishing vessel,Set gear,Pots and traps,,,48.12,604.0
211861000,Fishing vessel,Trawlers,Trawlers,,,19.96,62.0
247063630,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,18.8,32.0
219660000,Fishing vessel,Set gear,Set gillnets,,,18.96,77.0
224074980,Fishing vessel,Purse seines,Purse seines,,,18.32,37.46
224006950,Fishing vessel,Trawlers,Trawlers,,,20.8,53.95
227583000,Fishing vessel,Trawlers,Trawlers,,,90.56,3188.0
224045260,Fishing vessel,Set gear,Set longlines,,,27.0,190.58
277253000,Fishing vessel,Trawlers,Trawlers,,,25.5,117.0
247146040,Fishing vessel,Trawlers,Trawlers,,,32.8,198.0
224943000,Fishing vessel,Trawlers,Trawlers,,,35.29,463.0
224018890,Fishing vessel,Trawlers,Trawlers,,,19.15,44.55
235006500,Fishing vessel,Trawlers,Trawlers,,,66.6,2194.0
211440000,Fishing vessel,Trawlers,Trawlers,,,16.45,37.0
224095240,Fishing vessel,Purse seines,Purse seines,,,20.53,39.33
247050170,Fishing vessel,Trawlers,Trawlers,,,24.8,166.0
261005970,Fishing vessel,Trawlers,Trawlers,,,18.5,58.0
247309110,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,20.72,62.0
235007745,Fishing vessel,Trawlers,Trawlers,,,17.99,97.0
247122080,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,26.12,92.0
266148000,Fishing vessel,Trawlers,Trawlers,,,17.14,68.0
265643510,Fishing vessel,Pole and line,Pole and line,Set gear,Set gillnets,9.6,6.14
263503000,Fishing vessel,Trawlers,Trawlers,,,80.35,1917.0
224074890,Fishing vessel,Purse seines,Purse seines,,,32.0,160.0
227951000,Fishing vessel,Trawlers,Trawlers,,,15.98,65.61
219011325,Fishing vessel,Trawlers,Trawlers,,,12.8,17.6
224014210,Fishing vessel,Trawlers,Trawlers,,,20.9,41.45
235033874,Fishing vessel,Trawlers,Trawlers,,,15.94,42.74
247305540,Fishing vessel,Trawlers,Trawlers,,,28.82,134.0
265613340,Fishing vessel,Fishing vessel,Fishing vessel,Set gear,Pots and traps,10.71,10.59
238795940,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,17.5,40.0
207420000,Fishing vessel,Trawlers,Trawlers,,,25.5,117.36
238162240,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,15.73,24.0
227823000,Fishing vessel,Trawlers,Trawlers,,,22.4,119.38
263821000,Fishing vessel,Drifting longlines,Drifting longlines,,,34.0,350.0
245544000,Fishing vessel,Trawlers,Trawlers,,,21.0,40.0
247140180,Fishing vessel,Trawlers,Trawlers,,,20.78,64.0
263419760,Fishing vessel,Set gear,Set gillnets,,,14.9,23.81
276643000,Fishing vessel,Trawlers,Trawlers,,,26.9,191.0
265660180,Fishing vessel,Trawlers,Trawlers,Fishing vessel,Fishing vessel,11.9,14.49
219007314,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,11.99,11.6
227142200,Fishing vessel,Purse seines,Purse seines,Trollers,Trollers,15.9,33.0
238752040,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,25.27,97.0
219004277,Fishing vessel,Fishing vessel,Fishing vessel,,,17.56,46.7
235028482,Fishing vessel,Trawlers,Trawlers,,,16.51,42.0
247146130,Fishing vessel,Trawlers,Trawlers,,,32.97,196.0
224235170,Fishing vessel,Trawlers,Trawlers,,,17.97,24.8
224819000,Fishing vessel,Trawlers,Trawlers,,,50.3,825.0
219006915,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,14.99,25.0
263422780,Fishing vessel,Set gear,Set gillnets,,,11.98,10.55
219019287,Fishing vessel,Trawlers,Trawlers,,,16.98,111.2
224472000,Fishing vessel,Drifting longlines,Drifting longlines,,,37.5,393.0
238299299,Fishing vessel,Purse seines,Purse seines,,,20.35,64.0
234014000,Fishing vessel,Trawlers,Trawlers,,,17.64,87.0
220182000,Fishing vessel,Trawlers,Trawlers,,,23.5,163.6
224095140,Fishing vessel,Trawlers,Trawlers,,,26.5,186.08
247133170,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,20.06,47.0
237248000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,22.23,55.0
232005670,Fishing vessel,Trawlers,Trawlers,,,24.2,112.0
263457000,Fishing vessel,Trawlers,Trawlers,,,35.0,301.0
224892000,Fishing vessel,Drifting longlines,Drifting longlines,,,30.7,217.0
224047640,Fishing vessel,Trawlers,Trawlers,,,38.35,410.0
220205000,Fishing vessel,Trawlers,Trawlers,,,23.22,126.9
263208000,Fishing vessel,Set gear,Set longlines,,,24.5,142.08
211314990,Fishing vessel,Trawlers,Trawlers,,,19.69,50.0
244062000,Fishing vessel,Trawlers,Trawlers,,,23.97,152.0
247053910,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,18.39,47.0
227317720,Fishing vessel,Trawlers,Trawlers,,,24.95,92.0
205155000,Fishing vessel,Trawlers,Trawlers,,,34.9,284.0
235002560,Fishing vessel,Set gear,Set gillnets,,,14.9,33.16
235097649,Fishing vessel,Trawlers,Trawlers,,,14.95,23.4
244108000,Fishing vessel,Trawlers,Trawlers,,,23.95,81.0
276282000,Fishing vessel,Trawlers,Trawlers,,,25.42,122.0
245655000,Fishing vessel,Trawlers,Trawlers,,,21.9,48.0
227300110,Fishing vessel,Set gear,Set gillnets,,,14.73,24.78
235096106,Fishing vessel,Trawlers,Trawlers,,,19.0,183.0
247101370,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,19.19,50.0
227917000,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,32.8,273.0
230995870,Fishing vessel,Trawlers,Trawlers,,,33.63,233.0
235081647,Fishing vessel,Trawlers,Trawlers,,,13.33,26.61
235672000,Fishing vessel,Trawlers,Trawlers,,,70.7,2424.0
235007418,Fishing vessel,Trawlers,Trawlers,,,15.9,35.0
227939000,Fishing vessel,Trawlers,Trawlers,,,15.95,57.92
239329000,Fishing vessel,Drifting longlines,Drifting longlines,Set gear,Pots and traps,23.22,81.0
247071020,Fishing vessel,Trawlers,Trawlers,,,19.08,51.0
263412870,Fishing vessel,Set gear,Set gillnets,,,19.2,81.93
240429000,Fishing vessel,Trawlers,Trawlers,,,31.9,238.0
224012590,Fishing vessel,Trawlers,Trawlers,,,16.0,32.65
227109100,Fishing vessel,Trawlers,Trawlers,,,15.8,72.28
219009599,Fishing vessel,Trawlers,Trawlers,,,14.05,29.4
224150760,Fishing vessel,Trawlers,Trawlers,,,24.14,75.86
224140000,Fishing vessel,Drifting longlines,Drifting longlines,,,40.3,399.0
247100570,Fishing vessel,Trawlers,Trawlers,,,23.39,90.0
244174000,Fishing vessel,Trawlers,Trawlers,,,19.75,39.0
205246000,Fishing vessel,Trawlers,Trawlers,,,37.96,388.0
247146030,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,16.44,33.0
224081150,Fishing vessel,Trawlers,Trawlers,,,30.0,212.0
247121090,Fishing vessel,Trawlers,Trawlers,,,20.92,77.0
247054120,Fishing vessel,Trawlers,Trawlers,,,17.8,28.0
224088370,Fishing vessel,Trawlers,Trawlers,,,19.8,50.96
247085770,Fishing vessel,Trawlers,Trawlers,,,17.6,30.0
244355000,Fishing vessel,Trawlers,Trawlers,,,39.16,252.0
247309550,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,17.99,30.0
224056870,Fishing vessel,Set gear,Set longlines,,,16.0,27.76
235061018,Fishing vessel,Trawlers,Trawlers,,,20.4,112.0
224011290,Fishing vessel,Trawlers,Trawlers,,,25.26,252.0
265649990,Fishing vessel,Set gear,Set gillnets,Pole and line,Pole and line,12.44,18.0
224094740,Fishing vessel,Set gear,Set longlines,,,18.5,50.2
263402450,Fishing vessel,Set gear,Set gillnets,,,16.75,28.48
250001415,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,18.03,90.0
235005900,Fishing vessel,Trawlers,Trawlers,,,19.0,179.0
219007511,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,8.3,6.0
227318120,Fishing vessel,Trawlers,Trawlers,,,19.06,40.24
224944000,Fishing vessel,Set gear,Set longlines,,,22.0,120.32
224134470,Fishing vessel,Drifting longlines,Drifting longlines,,,23.62,107.92
247145170,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,16.66,26.0
211551270,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,9.86,10.0
261005270,Fishing vessel,Trawlers,Trawlers,,,28.29,156.0
224102950,Fishing vessel,Purse seines,Purse seines,,,16.4,30.01
266361000,Fishing vessel,Trawlers,Trawlers,,,12.0,19.2
205277000,Fishing vessel,Trawlers,Trawlers,,,30.58,217.0
235000867,Fishing vessel,Trawlers,Trawlers,,,16.4,44.0
237478000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,28.75,175.0
247302520,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,16.43,29.0
247101510,Fishing vessel,,,,,25.85,120.0
211402270,Fishing vessel,Trawlers,Trawlers,,,14.5,18.0
235021774,Fishing vessel,Trawlers,Trawlers,,,19.99,74.0
224377000,Fishing vessel,Drifting longlines,Drifting longlines,,,28.0,169.0
237914000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,25.55,111.0
220042000,Fishing vessel,Trawlers,Trawlers,,,17.0,75.0
247084290,Fishing vessel,Trawlers,Trawlers,,,21.77,77.0
224183670,Fishing vessel,Drifting longlines,Drifting longlines,,,23.5,128.0
247083320,Fishing vessel,Trawlers,Trawlers,,,27.02,151.0
238958248,Fishing vessel,Purse seines,Purse seines,Trawlers,Trawlers,16.75,27.0
227568010,Fishing vessel,Trawlers,Trawlers,Set gear,Pots and traps,12.9,34.33
224459000,Fishing vessel,Drifting longlines,Drifting longlines,,,37.5,408.0
276001830,Fishing vessel,Trawlers,Trawlers,,,16.0,35.0
235068406,Fishing vessel,Trawlers,Trawlers,,,30.3,232.0
245794000,Fishing vessel,Trawlers,Trawlers,,,37.99,291.0
247145030,Fishing vessel,Trawlers,Trawlers,,,29.57,158.0
219001614,Fishing vessel,Set gear,Set longlines,,,10.07,5.1
240312000,Fishing vessel,Purse seines,Purse seines,,,25.3,79.0
247113730,Fishing vessel,Purse seines,Purse seines,,,22.0,43.0
239506000,Fishing vessel,Set gear,Set gillnets,Drifting longlines,Drifting longlines,16.1,26.0
247147190,Fishing vessel,Trawlers,Trawlers,,,32.79,186.0
238778540,Fishing vessel,Purse seines,Purse seines,Trawlers,Trawlers,39.8,328.0
211522000,Fishing vessel,Trawlers,Trawlers,,,15.55,24.0
224098250,Fishing vessel,Drifting longlines,Drifting longlines,,,28.0,169.37
227474000,Fishing vessel,Trawlers,Trawlers,,,23.5,140.23
224050000,Fishing vessel,Drifting longlines,Drifting longlines,,,46.45,651.0
235004005,Fishing vessel,Trawlers,Trawlers,,,16.55,42.0
232003860,Fishing vessel,Trawlers,Trawlers,,,26.5,299.0
224468000,Fishing vessel,Trawlers,Trawlers,,,39.5,548.0
224057930,Fishing vessel,Trawlers,Trawlers,,,21.0,55.67
247082830,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,25.99,188.0
224226670,Fishing vessel,Trawlers,Trawlers,,,17.33,24.02
227485000,Fishing vessel,Trawlers,Trawlers,,,20.6,115.92
266326000,Fishing vessel,Trawlers,Trawlers,,,11.9,14.76
265660130,Fishing vessel,Fishing vessel,Fishing vessel,Set gear,Set gillnets,9.98,11.92
263578000,Fishing vessel,Trawlers,Trawlers,,,28.7,241.0
224080230,Fishing vessel,Trawlers,Trawlers,,,23.3,91.65
247140280,Fishing vessel,Trawlers,Trawlers,,,19.33,48.0
220202000,Fishing vessel,Trawlers,Trawlers,,,19.0,128.8
224066570,Fishing vessel,Trawlers,Trawlers,,,21.05,42.58
247305860,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,21.34,75.0
220336000,Fishing vessel,Trawlers,Trawlers,,,15.53,29.2
224186000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,31.5,320.0
247083070,Fishing vessel,Trawlers,Trawlers,,,25.6,118.0
263402760,Fishing vessel,Set gear,Set gillnets,Set gear,Pots and traps,15.15,26.9
219005929,Fishing vessel,Set gear,Set gillnets,,,9.98,8.9
235003424,Fishing vessel,Trawlers,Trawlers,,,25.4,83.0
224004660,Fishing vessel,Trawlers,Trawlers,,,19.3,38.7
204228000,Fishing vessel,Drifting longlines,Drifting longlines,Set gear,Set gillnets,28.6,228.0
211243240,Fishing vessel,Trawlers,Trawlers,,,25.7,140.0
219009907,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,9.99,7.8
247082840,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,15.7,21.0
263500225,Fishing vessel,Purse seines,Purse seines,,,20.81,45.94
211502800,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,9.75,12.0
227428000,Fishing vessel,Trawlers,Trawlers,,,18.0,97.36
247149660,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,19.96,46.0
247065720,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,22.78,73.0
244050670,Fishing vessel,Trawlers,Trawlers,,,24.34,53.0
224368920,Fishing vessel,Purse seines,Purse seines,,,19.5,48.4
247140830,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,20.06,50.0
235013472,Fishing vessel,Trawlers,Trawlers,,,17.26,64.0
238116740,Fishing vessel,Purse seines,Purse seines,,,23.71,124.0
224083650,Fishing vessel,Set gear,Set gillnets,,,17.7,35.61
211474000,Fishing vessel,Trawlers,Trawlers,,,17.35,75.0
247081260,Fishing vessel,Trawlers,Trawlers,,,17.95,44.0
224380000,Fishing vessel,Drifting longlines,Drifting longlines,,,35.7,340.0
220247000,Fishing vessel,Trawlers,Trawlers,,,57.44,1461.0
247083190,Fishing vessel,Trawlers,Trawlers,,,22.7,64.0
224050450,Fishing vessel,Trawlers,Trawlers,,,27.08,88.36
265503070,Fishing vessel,Set gear,Pots and traps,Set gear,Set gillnets,10.5,9.12
247073550,Fishing vessel,Purse seines,Purse seines,Trawlers,Trawlers,22.64,59.0
220151000,Fishing vessel,Trawlers,Trawlers,,,29.95,274.0
227443000,Fishing vessel,Trawlers,Trawlers,,,20.6,103.09
219005866,Fishing vessel,Set gear,Set gillnets,,,14.9,14.8
237591000,Fishing vessel,Trawlers,Trawlers,,,22.6,61.0
207828930,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,20.7,33.0
247142290,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,19.75,57.0
247042520,Fishing vessel,Trawlers,Trawlers,,,17.78,39.0
224022170,Fishing vessel,Trawlers,Trawlers,,,28.0,225.9
235001440,Fishing vessel,Trawlers,Trawlers,,,18.8,111.0
241020000,Fishing vessel,Drifting longlines,Drifting longlines,Set gear,Set gillnets,17.15,22.0
247092990,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,20.47,56.0
263442000,Fishing vessel,Trawlers,Trawlers,,,24.0,172.0
224202460,Fishing vessel,Trawlers,Trawlers,,,19.18,45.17
224012980,Fishing vessel,Set gear,Set gillnets,,,16.79,58.24
224063670,Fishing vessel,Trawlers,Trawlers,,,21.2,28.33
235086341,Fishing vessel,Set gear,Pots and traps,,,19.12,78.35
238582510,Fishing vessel,Purse seines,Purse seines,,,22.85,72.0
266077000,Fishing vessel,Trawlers,Trawlers,,,20.51,72.0
224022910,Fishing vessel,Drifting longlines,Drifting longlines,,,25.95,211.0
246238000,Fishing vessel,Trawlers,Trawlers,,,19.03,38.0
235068506,Fishing vessel,Trawlers,Trawlers,,,28.8,329.0
250000466,Fishing vessel,Trawlers,Trawlers,,,22.75,222.0
235004421,Fishing vessel,Trawlers,Trawlers,,,16.51,37.0
224068650,Fishing vessel,Trawlers,Trawlers,,,28.0,227.0
205059000,Fishing vessel,Trawlers,Trawlers,,,38.31,387.0
207827490,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,21.1,32.0
250177000,Fishing vessel,Trawlers,Trawlers,,,18.9,100.0
204203650,Fishing vessel,Pole and line,Pole and line,Set gear,Set longlines,15.35,42.22
238669140,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,17.55,26.96
263402350,Fishing vessel,Trawlers,Trawlers,,,24.8,216.1
237387000,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,19.87,48.0
237589000,Fishing vessel,Trawlers,Trawlers,,,22.7,29.0
227377000,Fishing vessel,Trawlers,Trawlers,,,38.0,377.0
237011000,Fishing vessel,Trawlers,Trawlers,,,31.95,223.0
275460000,Fishing vessel,Set gear,Pots and traps,Unknown gear,Unknown gear,54.82,723.0
261003310,Fishing vessel,Trawlers,Trawlers,,,24.46,128.0
224333460,Fishing vessel,Purse seines,Purse seines,,,17.93,35.61
250002562,Fishing vessel,Trawlers,Trawlers,,,11.58,13.17
211483620,Fishing vessel,Trawlers,Trawlers,,,15.58,32.0
224313360,Fishing vessel,Purse seines,Purse seines,,,15.94,18.64
247252970,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,24.8,109.0
265753490,Fishing vessel,Set gear,Pots and traps,,,8.2,3.7
237205000,Fishing vessel,Trawlers,Trawlers,,,25.48,74.0
237142000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,30.0,168.0
224108670,Fishing vessel,Purse seines,Purse seines,,,23.0,85.0
244228000,Fishing vessel,Trawlers,Trawlers,,,40.66,319.0
