mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
432894000,Drifting_longlines,49.30000000000011,439.2,0.0,82.73159087695738,1
553111736,Purse_seines,70.59,1562.0,,,1
520078000,Drifting_longlines,36.65,212.0,,,1
416072600,Drifting_longlines,55.2,705.0,0.0,0.0,1
416002209,Drifting_longlines,27.88,83.0,,,1
247120550,Drifting_longlines,21.86,63.0,,,1
538004146,Bunker,98.12,3978.0,,,1
224380000,Drifting_longlines,35.08750000000003,326.6666666666667,1.7061995842446451,19.055722693613237,1
224233000,Drifting_longlines,32.0,260.52750000000003,0.0,75.06123481150952,1
553111750,Purse_seines,65.97,1099.0,6.073724831874863,0.0,1
416002469,Drifting_longlines,27.199999999999996,79.88,0.0,0.1282853961179616,1
660000800,Drifting_longlines,16.98,54.0,,,1
345080025,Purse_seines,60.96,1512.0,,,1
224007230,Purse_seines,34.6,207.0,,,1
271001199,Unknown,25.5,97.0,,,1
247094550,Drifting_longlines,22.75,56.0,,,1
529687000,Purse_seines,60.56,1102.0,0.0,0.0,1
636009737,Reefer,126.0,6082.0,0.0,0.0,1
247143430,Trawlers,26.83,92.0,,,1
416001456,Drifting_longlines,22.05,47.37,,,1
368048000,Recreational_fishing|Pole_and_line,19.11,88.5,0.0,10.969655114602892,2
441201183,Drifting_longlines,33.74,223.0,,,1
224108130,Drifting_longlines,28.0,181.0,0.0,0.0,1
247100480,Trawlers,27.7,159.0,,,1
416245900,Drifting_longlines,38.0,263.0,0.0,0.0,1
224098970,Unknown,25.0,171.68,,,1
247121220,Trawlers,25.9,89.0,,,1
412460055,Drifting_longlines,30.24,192.0,,,1
247149160,Drifting_longlines,20.35,51.0,,,1
224020460,Unknown,20.83,33.16,,,1
664579000,Purse_seines,88.65,2706.0,,,1
367503310,Pole_and_line,19.76,61.0,,,1
416001043,Drifting_longlines,25.06,62.59,,,1
441680000,Drifting_longlines,49.619999999999976,483.0,0.0,103.06346065932837,1
553111765,Purse_seines,70.8,1408.0,,,1
306783000,Purse_seines,82.25,1988.0,,,1
247145660,Trawlers,25.1,174.0,,,1
227831000,Trawlers,22.5,159.6,,,1
650186000,Drifting_longlines,32.95,444.0,,,1
413341000,Drifting_longlines,32.7,191.0,,,1
416000238,Drifting_longlines,24.57,64.98,,,1
416001787,Drifting_longlines,25.71,78.48,,,1
224100920,Unknown,25.26,94.0,,,1
367711550,Drifting_longlines,17.37,62.0,,,1
271072174,Purse_seines,24.0,95.0,,,1
247071050,Trawlers,24.3,98.0,,,1
730015000,Purse_seines,66.14,1145.0,,,1
271072871,Purse_seines,31.2,142.0,,,1
440125000,Drifting_longlines,49.263999999999996,423.8,0.04453844933748182,77.60023143243419,1
367353430,Trollers,25.709999999999997,125.5,0.4041451884327373,56.00297611139369,1
271062029,Purse_seines,38.6,282.24,,,1
371322000,Reefer,99.98,3503.0,,,1
577314000,Reefer,120.2,4574.0,,,1
413034000,Purse_seines,66.23,1087.0,,,1
224016730,Unknown,22.5,110.52,,,1
432850000,Research,57.42,1284.0,,,1
256000552,Unknown,26.4,115.0,,,1
441201727,Drifting_longlines,25.8,157.0,,,1
416001900,Drifting_longlines|Reefer,83.0,1798.0,0.0,0.0,2
601034200,Pole_and_line|Drifting_longlines,25.94,149.89333333333332,0.0,0.07880570000581306,2
224073580,Purse_seines,24.0,65.85,,,1
601212600,Pole_and_line|Drifting_longlines,26.45333333333333,148.79333333333335,1.9150000000000016,0.15500000000000416,2
416000819,Drifting_longlines,20.3,40.37,,,1
416003306,Drifting_longlines,23.9,82.65,,,1
512411000,Trawlers,104.5,90.4,,,1
367449320,Recreational_fishing,23.2,90.0,,,1
215000770,Unknown,36.775,273.23,14.809034404713902,192.5694087855078,1
271072408,Purse_seines,26.8,144.0,,,1
224082260,Drifting_longlines,25.10666666666667,147.91,0.8343225501249847,1.9653737857331481,1
224025440,Drifting_longlines,25.0,85.0,,,1
224084460,Unknown,22.7,96.0,,,1
263822000,Drifting_longlines,34.0,350.0,0.0,0.0,1
441222000,Drifting_longlines,42.21000000000001,329.0,0.0,0.0,1
431500040,Drifting_longlines,49.19999999999989,451.0,0.0,84.33802953476241,1
416002839,Drifting_longlines,27.3,99.33,0.0,0.0,1
232746000,Trawlers,40.0,,,,1
576967000,Bunker,105.6,4067.0,,,1
431038000,Drifting_longlines,49.98999999999985,474.6,0.0,87.55090685037237,1
227317000,Trawlers,22.8,145.82,,,1
224366000,Drifting_longlines,42.4499999999999,469.8,0.0,193.3046650973201,1
548831000,Purse_seines,61.85,1100.0,,,1
412420851,Drifting_longlines,41.0,460.0,0.0,0.0,1
636012261,Reefer,141.0,8487.0,0.0,0.0,1
224987000,Drifting_longlines,43.5,457.5666666666666,0.0,106.06891644332464,1
440871000,Drifting_longlines,51.45,469.0,2.688444407707427,92.52438546006077,1
412421025,Drifting_longlines,37.0,317.0,0.0,0.0,1
247100020,Trawlers,25.0,96.0,,,1
432468000,Drifting_longlines,52.18999999999996,535.2857142857143,0.0,105.07530876861847,1
432568000,Drifting_longlines,42.02,321.0,0.0,64.32242017658959,1
440236000,Drifting_longlines,49.90999999999991,449.8,0.0,83.93641987031113,1
431702510,Drifting_longlines,31.420000000000044,165.0,0.0,36.18136134933163,1
367433490,Recreational_fishing,25.3,121.0,,,1
366756530,Pole_and_line,24.44,199.0,,,1
412371198,Drifting_longlines,46.66,411.0,2.8222787145951975,0.0,1
432918000,Drifting_longlines,49.98999999999985,483.2,0.0,88.75573584372611,1
441650000,Drifting_longlines,48.110000000000014,449.5,0.0,89.90577077722885,1
356962000,Reefer,138.5,10629.0,,,1
432967000,Drifting_longlines,47.366666666666596,459.75,7.4399019046542,159.86527222370069,1
367070360,Trollers,17.064999999999998,68.5,0.005345224838249965,3.741657386773942,1
440089000,Drifting_longlines,50.73200000000011,479.6,0.5743306638364772,130.74719751994158,1
271072854,Unknown,50.0,623.0,,,1
224084640,Drifting_longlines,26.75,179.93500000000006,0.0,0.06551384198826427,1
271072397,Trawlers,24.5,115.65,,,1
440295000,Drifting_longlines,47.23999999999993,353.5,0.0,42.770706486254504,1
416214900,Drifting_longlines,29.4,99.0,0.0,0.0,1
440777000,Drifting_longlines,49.90999999999997,460.5,0.0,91.6515138991168,1
416000415,Drifting_longlines,21.95,55.71,,,1
224081840,Drifting_longlines,28.1,168.17,,,1
416000999,Drifting_longlines,22.0,54.23,,,1
316007587,Unknown,20.83,332.21,,,1
416005085,Drifting_longlines,38.9,298.0,,,1
232007650,Trawlers,26.3,,,,1
441098000,Drifting_longlines,49.90999999999997,411.0,0.0,0.0,1
338001016,Recreational_fishing,16.15,29.0,,,1
366736360,Drifting_longlines,26.88,165.0,0.0,8.552359741197577,1
416348000,Drifting_longlines,59.2,630.0,0.0,0.0,1
367662660,Drifting_longlines,20.904999999999998,118.0,0.005345224838249644,6.4142698058981855,1
200001140,Reefer,77.0,1588.0,0.0,0.0,1
416000412,Drifting_longlines,27.05,99.86,,,1
440823000,Purse_seines,78.33,1349.2,,,1
247131710,Drifting_longlines,22.65,70.0,,,1
416002477,Drifting_longlines,26.8,85.16,,,1
367577170,Drifting_longlines,20.724999999999998,60.0,0.005345224838249644,3.2071349029490928,1
367733250,Recreational_fishing,20.1,71.0,,,1
367490250,Recreational_fishing,33.5,99.0,,,1
432907000,Drifting_longlines,29.979999999999997,119.0,0.0,0.0,1
273524300,Trawlers,120.47,,,,1
247146460,Unknown,32.8,199.0,,,1
247151150,Drifting_longlines,27.5,138.0,,,1
303835000,Drifting_longlines,21.24,118.0,0.0,6.4142698058981855,1
416000307,Drifting_longlines,21.1,33.85,,,1
247300760,Purse_seines,21.8,55.0,,,1
224114650,Pole_and_line,33.3,148.0,,,1
345140500,Purse_seines,79.05,2042.0,0.0,0.0,1
250101900,Trawlers,26.9,279.0,,,1
627848000,Pole_and_line,48.93,434.0,,,1
730016000,Purse_seines,65.84,1060.0,,,1
224004810,Pole_and_line,31.5,186.0,,,1
416211900,Drifting_longlines,24.35,79.97,,,1
367593450,Drifting_longlines,25.355000000000004,156.5,0.00534522483824784,8.017837257372733,1
735057559,Purse_seines,74.66882352941175,1582.9411764705883,5.9897014557832335,261.5551377310899,1
224090880,Purse_seines,22.91,51.66,,,1
416001838,Drifting_longlines,28.3,98.09,,,1
730017000,Purse_seines,61.26,1121.0,,,1
224396000,Unknown,35.1,331.0,,,1
224939000,Unknown,22.0,108.0,,,1
567072000,Research,65.03,1178.0,,,1
416000698,Drifting_longlines,20.15,43.82,,,1
271072507,Trollers,25.35,36.0,,,1
224144750,Drifting_longlines,21.0,63.0,,,1
416000959,Drifting_longlines,20.9,49.33,,,1
224070230,Unknown,25.06,93.73,,,1
416002639,Drifting_longlines,21.7,49.8,,,1
345080027,Purse_seines,69.49,1161.0,,,1
440944000,Drifting_longlines,44.76250000000001,400.0,0.021821789023598385,82.04992672873313,1
520190000,Drifting_longlines,25.8,135.0,,,1
440959000,Drifting_longlines,47.21000000000003,358.4,0.0,49.531316874794996,1
224044870,Drifting_longlines,25.0,264.0,0.0,0.0,1
617094000,Purse_seines,87.0,2548.0,0.0,0.0,1
259131000,Drifting_longlines,34.35,386.0,,,1
416004747,Drifting_longlines,37.5,241.0,,,1
247152140,Drifting_longlines,22.5,158.0,,,1
224048150,Drifting_longlines,26.299999999999994,188.0,0.0,0.0,1
416778000,Reefer,100.0,3062.0,,,1
224069850,Pole_and_line,32.0,159.0,,,1
413501950,Drifting_longlines,26.12,165.0,,,1
431154000,Drifting_longlines,49.19999999999989,469.4,0.0,96.84040745540588,1
416003541,Drifting_longlines,22.5,56.19,,,1
432962000,Drifting_longlines,49.98999999999985,483.2,0.0,88.75573584372611,1
247096450,Trawlers,25.5,52.0,,,1
224205360,Unknown,24.12,72.78,,,1
431704520,Drifting_longlines,49.89999999999992,451.0,0.0,84.33802953476241,1
224286000,Drifting_longlines,33.11250000000001,310.75,1.5057034426283475,17.020995438407404,1
431300000,Drifting_longlines,48.1899999999999,418.6,0.0,79.5187135613474,1
224148620,Unknown,24.5,86.72,,,1
416069500,Drifting_longlines,56.0,496.0,0.0,0.0,1
228280000,Purse_seines,61.0,1246.4633333333331,0.0,196.77027924030523,1
775610060,Purse_seines,70.45,1362.73,0.05345224838248079,0.28864214126540527,1
440195000,Purse_seines,79.6,1012.0,,,1
354036000,Reefer,94.5,3649.0,0.0,0.0,1
367437680,Recreational_fishing,26.0,,,,1
247073550,Purse_seines,22.64,59.0,,,1
271062042,Unknown,25.6,142.0,,,1
224156000,Drifting_longlines,37.599999999999994,281.2,0.0,84.60153281612992,1
900200029,Drifting_longlines,37.0,317.0,0.0,0.0,1
224218930,Set_gillnets,26.0,107.42,,,1
512002725,Recreational_fishing,24.5,174.0,,,1
224259000,Drifting_longlines,28.0,136.0,0.0,0.0,1
200000001,Recreational_fishing,21.0,55.0,,,1
247054210,Trawlers,26.9,106.0,,,1
432319000,Drifting_longlines,50.80000000000011,483.2,0.0,88.75573584372611,1
416235500,Drifting_longlines,35.5,199.0,0.0,0.0,1
660001400,Drifting_longlines,16.98,52.0,,,1
416001795,Drifting_longlines,23.9,59.13,,,1
235025319,Trawlers,40.2,,,,1
228255000,Purse_seines,67.29999999999997,1232.6666666666667,0.0,263.25068485556324,1
416004378,Drifting_longlines,36.0,198.0,,,1
512000058,Recreational_fishing,38.0,1142.0,45.254833995939045,1612.2034611053284,1
416232600,Drifting_longlines,33.800000000000004,180.0,0.0,0.0,1
416779000,Drifting_longlines,56.649999999999984,719.0,0.0,0.0,1
431702580,Drifting_longlines,48.39999999999993,431.6,0.0,81.52676188360364,1
416002113,Drifting_longlines,20.8,43.95,,,1
416223500,Drifting_longlines,26.099999999999998,78.22999999999999,0.0,0.2458803425594267,1
431731000,Research|Drifting_longlines,50.79,499.0,0.0,0.0,2
512000089,Recreational_fishing,75.74,1678.0,1.6396747644985379,0.0,1
601710000,Pole_and_line,22.16,110.04,,,1
249000250,Drifting_longlines,21.0,50.65,,,1
371596000,Bunker,104.0,4989.0,,,1
413340000,Drifting_longlines,32.7,191.0,,,1
416002586,Drifting_longlines,28.2,98.88,0.0,0.0,1
366388000,Recreational_fishing|Trollers,43.71,71.0,26.892975538852767,30.02221399786054,2
204829000,Pole_and_line,25.41,116.0,,,1
431600640,Drifting_longlines,22.0,71.0,,,1
432753000,Research,61.01,698.0,,,1
553111740,Purse_seines,66.265,1280.0,4.994079828490265,0.0,1
416002602,Drifting_longlines,19.1,31.88,,,1
452005511,Purse_seines,60.52,1096.0,3.1407854643915676,0.0,1
247152250,Drifting_longlines,26.56,124.0,,,1
529777000,Bunker,109.7,5537.0,,,1
440966000,Drifting_longlines,51.45,469.0,2.688444407707427,92.52438546006077,1
367078130,Trollers,32.09,180.0,,,1
224016850,Drifting_longlines,21.3,54.0,,,1
601189200,Pole_and_line,24.0,116.0,0.0,0.0,1
224085120,Purse_seines,27.0,102.5,,,1
416002446,Drifting_longlines,26.0,79.92,,,1
367153680,Unknown,47.035,116.0,35.44726294088162,0.0,1
228197000,Purse_seines,41.160000000000004,253.0,1.34699665923862,0.0,1
247143120,Drifting_longlines,22.65,70.0,,,1
367542870,Recreational_fishing,20.0,90.0,,,1
371106000,Purse_seines,89.28,2700.0,,,1
352533000,Reefer,91.03,3574.0,,,1
367059740,Drifting_longlines,20.0,116.0,,,1
775616000,Purse_seines,78.14,1640.2200000000003,0.0,0.23518989288295164,1
235077000,Purse_seines,63.97,,,,1
247100320,Trawlers,23.09,149.0,,,1
416002726,Drifting_longlines,23.53,49.07,,,1
240230000,Recreational_fishing,23.7,79.0,,,1
273526800,Trawlers,120.47,,,,1
247051870,Purse_seines,22.5,69.0,,,1
553111761,Purse_seines,70.59,1562.0,,,1
416002864,Drifting_longlines,18.7,39.94,,,1
345220001,Purse_seines,79.05,2042.0,,,1
271056052,Purse_seines,30.2,103.0,,,1
416230800,Drifting_longlines,23.9,95.88,,,1
306752000,Reefer,124.7,5476.0,,,1
645432000,Drifting_longlines,20.724999999999998,72.0,3.5507041555161996,11.547005383792515,1
367485000,Recreational_fishing,24.87,84.0,,,1
367020610,Pole_and_line,22.6,113.0,,,1
238176440,Unknown,25.27,141.0,,,1
345080010,Purse_seines,78.33,1755.0,,,1
271069044,Unknown,31.2,112.0,,,1
224208290,Drifting_longlines,21.55,59.72,,,1
377927000,Unknown,56.46,486.0,,,1
228174600,Trawlers,23.96,150.54,,,1
224008640,Purse_seines,24.68,114.3,,,1
224017460,Purse_seines,25.9,84.19,,,1
277244000,Trawlers,117.45,5953.0,,,1
577289000,Drifting_longlines,47.91666666666668,547.0,3.2263408626986134,0.0,1
431602342,Drifting_longlines,47.62000000000003,439.0,0.14756081305138824,82.32998121250613,1
441923000,Reefer,95.215,2004.0,5.3810826048296265,0.0,1
412420583,Drifting_longlines,40.13,394.0,0.0,0.0,1
431763000,Pole_and_line,31.0,119.0,,,1
224727000,Purse_seines,85.85000000000005,1921.2224999999999,0.0,418.05654484257786,1
367040420,Trollers,14.425,41.0,0.03535533905932662,0.0,1
440780000,Drifting_longlines,49.619999999999926,478.0,0.0,94.2701285819487,1
316001022,Trollers,16.460000000000004,33.5,0.0,5.879747322073336,1
412283999,Drifting_longlines,50.79999999999998,625.0,0.0,0.0,1
431889000,Drifting_longlines,51.399999999999906,547.4,0.0,97.1895387972024,1
367131270,Drifting_longlines,22.86,151.0,0.0,0.0,1
224531000,Purse_seines,73.53333333333332,1935.4399999999998,5.428344413992454,251.56773475394414,1
247143410,Unknown,22.7,99.0,,,1
440517000,Drifting_longlines,49.46999999999994,427.0,0.0,0.0,1
416773000,Drifting_longlines,47.2,465.0,3.149999999999999,0.0,1
735059089,Purse_seines,77.29999999999998,2165.0,0.0,0.0,1
228102800,Purse_seines,32.36000000000001,213.0,0.0,0.0,1
416002157,Drifting_longlines,23.2,62.23,,,1
228167000,Purse_seines,78.32999999999998,1584.9433333333336,0.0,219.13697976379981,1
431503000,Purse_seines,57.82500000000001,1094.0,0.02672612419124465,0.0,1
224051350,Drifting_longlines,31.0,264.81600000000026,0.0,94.9111149546537,1
247148150,Purse_seines,43.18,185.0,0.0,0.0,1
271040047,Purse_seines,26.8,31.0,,,1
247143470,Drifting_longlines,21.39,62.0,,,1
235627000,Trawlers,35.5,,,,1
374762000,Reefer,120.75,4538.0,0.0,0.0,1
224070000,Pole_and_line,38.300000000000004,262.0,0.0,0.0,1
416001013,Drifting_longlines,20.09,35.27,,,1
431914000,Pole_and_line,52.64999999999999,455.0,0.0,0.0,1
538060006,Purse_seines,61.85,1152.0,,,1
247074630,Purse_seines,21.24,71.0,,,1
235013871,Trawlers,31.73,,,,1
224160250,Unknown,27.37,99.99,,,1
247239900,Unknown,37.38,199.0,,,1
271072142,Purse_seines,25.0,132.75,,,1
412328755,Drifting_longlines,36.52,270.0,,,1
224083590,Drifting_longlines,28.0,179.0,0.0,7.205766921228921,1
238117340,Unknown,27.72,181.0,,,1
224050560,Pole_and_line,31.5,177.0,,,1
431022000,Drifting_longlines,52.6000000000001,547.4,0.0,97.18953879720239,1
503555500,Drifting_longlines,22.43999999999999,56.76333333333333,0.028823067684916593,14.07046087485301,1
227584000,Drifting_longlines,22.59,114.08,,,1
224106940,Purse_seines,26.64,96.89,,,1
250000466,Trawlers,22.75,222.0,,,1
416004344,Drifting_longlines,20.35,31.57,,,1
366207650,Trollers,22.86,125.0,,,1
224071740,Unknown,30.5,235.0,,,1
416060500,Drifting_longlines,57.05,674.0,,,1
312982000,Unknown|Bunker,106.96000000000001,5533.0,3.1638794751591512,4.618802153516919,2
250116400,Trawlers,21.65,176.0,,,1
432503000,Drifting_longlines,50.599999999999945,494.25,0.0,96.4523074843086,1
659283000,Drifting_longlines,32.090000000000025,330.7799999999999,0.0,0.12911610179190247,1
224136470,Unknown,27.0,144.4,,,1
412270058,Drifting_longlines,46.75,565.0,0.0,0.0,1
412480433,Drifting_longlines,26.490000000000002,125.5,0.6929646455628169,4.949747468305833,1
440801000,Drifting_longlines,48.754999999999974,427.5,2.644800829660225,86.41428453345299,1
224181290,Trawlers,29.0,234.86,,,1
416001476,Drifting_longlines,22.5,53.34,,,1
416004810,Drifting_longlines,40.88,298.0,,,1
416247500,Drifting_longlines,23.9,99.13,,,1
412694520,Drifting_longlines,26.12,150.0,,,1
369519000,Recreational_fishing,20.63,14.0,,,1
440402000,Bunker,112.0,4702.0,,,1
224104640,Purse_seines,21.35,102.09,,,1
229360000,Unknown,72.13,1877.0,0.0,0.0,1
224785000,Drifting_longlines,30.18,199.31,,,1
368046000,Purse_seines,68.08000000000001,1349.0,4.586202911217206,70.55696786488002,1
247065720,Drifting_longlines,22.78,73.0,,,1
416173800,Drifting_longlines,59.2,630.0,,,1
416002636,Drifting_longlines,21.92,42.35,,,1
452009111,Drifting_longlines,17.8,41.0,,,1
247130750,Drifting_longlines,20.05,83.0,,,1
416000502,Drifting_longlines,26.15,78.12,,,1
224066550,Unknown,21.1,43.52,,,1
247146120,Unknown,30.92,173.0,,,1
338192000,Recreational_fishing,30.44,86.0,,,1
215000650,Drifting_longlines,20.0,70.21,,,1
204226000,Drifting_longlines,27.199999999999996,232.70000000000002,0.0,0.0,1
247144240,Trawlers,26.35,110.0,,,1
416004279,Drifting_longlines,35.7,198.0,,,1
224547000,Trawlers,69.25,1454.0,,,1
355894000,Reefer,94.71000000000002,2689.0,2.532071925379314,0.0,1
271056036,Purse_seines,28.08,124.0,,,1
316004685,Drifting_longlines,23.76,187.0,,,1
247156780,Drifting_longlines,29.35,149.0,,,1
553111735,Purse_seines,71.79,1350.0,,,1
316006847,Unknown|Trollers,12.09,24.48,0.0,10.946561103835306,2
235051022,Trawlers,72.0,2411.0,,,1
366855060,Recreational_fishing,22.86,71.0,,,1
416212600,Drifting_longlines,25.7,86.73,,,1
224070440,Unknown,22.85,75.69,,,1
416002522,Drifting_longlines,20.65,47.46,,,1
215000780,Unknown,23.95,186.7,,,1
371224000,Purse_seines,72.83,1640.0,,,1
735059233,Drifting_longlines,48.55,701.0,,,1
416231500,Drifting_longlines,23.9,95.29,,,1
431500990,Drifting_longlines,48.1899999999999,477.8,0.0,87.95251651482363,1
229382000,Reefer,122.92,6964.0,,,1
247300180,Drifting_longlines,22.37,82.0,,,1
431053000,Drifting_longlines,51.1679999999999,418.6,3.048217353184985,79.5187135613474,1
372886000,Reefer,81.1,1467.0,,,1
660002100,Drifting_longlines,23.9,165.0,,,1
441446000,Purse_seines,74.51,2215.0,0.0,205.25663378874194,1
224015440,Unknown,21.0,52.0,,,1
416227600,Drifting_longlines,23.9,93.26,,,1
432447000,Drifting_longlines,49.98999999999985,483.2,0.0,88.75573584372611,1
431700060,Drifting_longlines,49.19999999999989,418.6,0.0,79.5187135613474,1
440522000,Drifting_longlines,49.46999999999994,427.0,0.0,0.0,1
356889000,Reefer,93.36,3767.0,,,1
367340120,Recreational_fishing,13.4,2.0,,,1
247051980,Trawlers,27.45,136.0,,,1
366900670,Purse_seines,33.07,307.0,,,1
228843000,Set_gillnets,20.48,104.22,,,1
238771340,Purse_seines,39.95,328.0,,,1
441220316,Drifting_longlines,48.12333333333333,478.0,0.09494253265550945,99.69474536564668,1
367397250,Purse_seines,22.31,185.0,0.0,10.392304845413264,1
369189000,Drifting_longlines,23.5,174.5,0.0,9.08688222502243,1
520033000,Drifting_longlines,26.0,113.0,,,1
271062068,Trawlers,25.0,41.57,,,1
416196700,Drifting_longlines,27.2,79.28,,,1
529414000,Drifting_longlines,49.1666666666666,508.0,0.07505866250407965,69.48421646696586,1
224100530,Drifting_longlines,25.5,158.13333333333335,0.0,0.19215378456610793,1
520130000,Drifting_longlines,36.6,191.0,,,1
224577000,Drifting_longlines,32.3,241.0,,,1
224138280,Drifting_longlines,28.0,169.0,0.0,0.0,1
247123920,Drifting_longlines,22.1,56.0,,,1
664543000,Drifting_longlines,55.25,520.0,,,1
431401138,Reefer,49.9,311.0,,,1
366547000,Recreational_fishing,33.22,89.0,,,1
412331079,Unknown,49.4,720.0,,,1
367676370,Recreational_fishing,21.34,124.0,,,1
440770000,Drifting_longlines,49.907499999999985,467.0,0.004364357804718532,92.52438546006076,1
228840000,Set_gillnets,23.09,142.89,,,1
238300140,Purse_seines,25.0,85.2,,,1
431853000,Drifting_longlines,56.040000000000084,547.4,0.020100756305183824,97.28766051709172,1
