,lat_bin,lon_bin,f0_
1027,48,-128,409.553333333
1028,5,73,12.6345833333
1029,-12,132,18.4676388889
1030,70,-1,6.54736111111
1031,-19,-153,5.39291666667
1032,-17,-100,127.058472222
1033,68,-2,47.1990277778
1034,57,-39,35.5075
1035,-28,-92,83.3594444444
1036,-35,152,108.069861111
1037,-13,58,946.636111111
1038,11,-102,132.332638889
1039,69,-18,120.807361111
1040,-11,179,243.271388889
1041,69,-16,141.753888889
1042,11,-108,87.6723611111
1043,77,41,8.13013888889
1044,74,2,3.23888888889
1045,-23,73,15.5493055556
1046,35,175,109.055
1047,11,-56,18.3965277778
1048,79,79,11.5198611111
1049,-22,66,2.10972222222
1050,78,21,12.9379166667
1051,23,177,0.312222222222
1052,-15,140,7.06597222222
1053,69,52,11.9501388889
1054,-59,-95,14.85625
1055,10,-87,3.225
1056,-5,-174,1.96444444444
1057,35,-162,5.46652777778
1058,-14,40,11.6527777778
1059,-2,-107,849.661805556
1060,-24,-7,81.3431944444
1061,-24,49,1100.94402778
1062,57,-172,4685.30486111
1063,49,-1,97251.8577778
1064,64,-37,1940.72875
1065,35,128,294.333611111
1066,70,37,2660.09305556
1067,51,155,18183.4890278
1068,-23,-118,17.6090277778
1069,3,164,892.518472222
1070,74,33,3069.78194444
1071,24,-83,6815.25319444
1072,38,122,245653.955417
1073,39,124,29061.3073611
1074,-26,-7,159.123333333
1075,65,-22,5703.72680556
1076,-2,-168,1969.34888889
1077,75,15,4227.99180556
1078,30,-167,183.923472222
1079,65,-13,9234.23875
1080,-34,36,195.544027778
1081,-5,44,207.678611111
1082,31,-176,59.4209722222
1083,61,-10,1796.95763889
1084,-8,161,1084.62444444
1085,5,-169,984.538194444
1086,33,-52,114.397222222
1087,67,-13,28.4501388889
1088,-8,40,64.7252777778
1089,1,-135,98.2454166667
1090,38,12,18251.3929167
1091,11,142,234.649166667
1092,41,15,2402.67305556
1093,-20,-103,50.3704166667
1094,57,142,248.92
1095,-19,-101,325.05625
1096,38,-76,499.995277778
1097,-52,-63,5930.66986111
1098,-45,-64,69972.8223611
1099,70,41,1816.65875
1100,39,18,4935.78208333
1101,-9,170,478.561944444
1102,-14,10,19.2781944444
1103,59,20,611.7025
1104,-1,163,169.697916667
1105,-23,-98,38.4616666667
1106,4,159,920.366944444
1107,32,-50,99.8413888889
1108,41,-19,541.862638889
1109,0,-7,406.901388889
1110,-72,-123,1.66513888889
1111,16,83,180.001805556
1112,-4,84,687.5125
1113,44,-60,1546.58833333
1114,39,142,3647.43291667
1115,-16,-118,203.603333333
1116,20,110,8051.60013889
1117,30,-21,10.57
1118,-10,-3,57.3473611111
1119,0,-86,11.6416666667
1120,13,59,1487.12902778
1121,11,175,823.588611111
1122,32,178,240.424166667
1123,-3,-139,129.732222222
1124,6,135,2312.69430556
1125,-8,-130,336.046111111
1126,26,-17,78.8320833333
1127,-17,-174,326.977777778
1128,-32,63,215.799166667
1129,-6,176,1101.90236111
1130,39,25,11027.4827778
1131,48,-14,110.196527778
1132,-45,168,42.6123611111
1133,13,152,1103.67916667
1134,10,-133,146.325416667
1135,13,175,820.060555556
1136,-30,87,74.88125
1137,-4,10,128.743888889
1138,-5,42,39.3988888889
1139,-27,41,123.92625
1140,-14,160,534.423194444
1141,17,157,728.038472222
1142,-18,-22,7.11833333333
1143,17,-180,35.8734722222
1144,6,-17,315.706527778
1145,-1,146,544.814722222
1146,9,-169,8.21458333333
1147,40,-28,804.64
1148,-23,178,174.995
1149,13,81,421.939583333
1150,-7,154,1631.69486111
1151,-41,-58,6675.765
1152,55,-134,149.377083333
1153,-7,-133,1230.23763889
1154,8,-88,686.98625
1155,38,-31,1134.24763889
1156,15,-158,368.440833333
1157,0,-133,176.453472222
1158,52,-18,100.320138889
1159,5,-109,143.024722222
1160,9,145,265.873888889
1161,-5,147,1153.4775
1162,35,122,7572.84666667
1163,8,172,1280.42138889
1164,-32,-118,413.978611111
1165,40,-36,726.695
1166,38,-40,392.177083333
1167,6,-143,42.21125
1168,-2,-84,13.3640277778
1169,-33,-6,200.574861111
1170,7,-135,61.3568055556
1171,31,-22,41.9929166667
1172,3,-16,276.928055556
1173,38,-58,134.340555556
1174,8,-58,11.5225
1175,-24,95,36.9613888889
1176,-11,-156,214.416388889
1177,7,-146,32.2669444444
1178,-42,155,1571.15777778
1179,10,171,702.811666667
1180,-4,-2,158.053888889
1181,-20,154,129.0625
1182,0,-146,157.525416667
1183,39,-59,1.19569444444
1184,-15,-165,333.856388889
1185,35,20,1.47097222222
1186,45,29,16.6991666667
1187,-29,56,109.814166667
1188,-34,-152,451.023888889
1189,-33,-41,1.39444444444
1190,14,-21,91.9993055556
1191,33,173,335.168472222
1192,35,167,1498.43527778
1193,70,-17,60.8786111111
1194,-11,-166,955.732777778
1195,-6,-87,249.954444444
1196,54,144,6312.56041667
1197,-45,1,307.58875
1198,77,45,1.62236111111
1199,37,130,384.615555556
1200,-33,-46,106.796527778
1201,10,-169,61.1606944444
1202,13,-147,49.7284722222
1203,49,144,1222.84875
1204,-28,34,2.16472222222
1205,-15,135,44.9148611111
1206,-21,99,18.0233333333
1207,-35,-159,30.2181944444
1208,-46,-11,4.95263888889
1209,60,160,5.26972222222
1210,52,172,399.773333333
1211,80,9,6.43152777778
1212,10,-79,9.48902777778
1213,38,-173,1907.66222222
1214,-14,127,21.0127777778
1215,20,-126,12.6225
1216,-17,-147,0.718194444444
1217,53,164,24.0759722222
1218,-28,-165,31.0568055556
1219,22,-20,4.47583333333
1220,23,-51,21.4486111111
1221,33,167,55.41125
1222,-13,-90,9.12555555556
1223,-21,90,1.11486111111
1224,32,-75,15.5176388889
1225,73,51,1423.31263889
1226,-32,72,94.24625
1227,-63,170,83.0369444444
1228,45,-36,31.7606944444
1229,71,3,510.292222222
1230,79,7,78.7470833333
1231,32,-66,23.7594444444
1232,-20,68,6.05041666667
1233,71,-71,183.661666667
1234,16,125,15.2175
1235,63,-163,4.10708333333
1236,-43,63,9.29527777778
1237,78,38,187.295138889
1238,76,88,4.10652777778
1239,22,-143,25.1240277778
1240,24,-38,4.59194444444
1241,81,39,34.0270833333
1242,-16,111,26.8448611111
1243,-24,170,2.63888888889
1244,77,86,0.872638888889
1245,75,70,69.1065277778
1246,-36,-93,0.0152777777778
1247,-75,-177,278.613888889
1248,69,10,1.41388888889
1249,-13,-151,1498.98958333
1250,-6,-156,70.6759722222
1251,-72,176,285.164722222
1252,-35,25,29109.4809722
1253,-16,164,353.477777778
1254,0,171,1240.43375
1255,0,179,579.863333333
1256,-17,173,1816.49527778
1257,67,-24,5792.09805556
1258,57,-153,12871.6947222
1259,-10,-112,467.818194444
1260,-24,-120,11.2069444444
1261,37,26,6961.29819444
1262,-34,33,2211.88777778
1263,71,32,2979.86791667
1264,-7,162,1189.10083333
1265,-17,-131,1072.84513889
1266,59,-2,13626.0258333
1267,-25,-120,46.1015277778
1268,-3,-153,448.066944444
1269,-19,-129,484.564027778
1270,73,36,241.374027778
1271,-22,52,462.650694444
1272,-12,-20,27.3784722222
1273,-39,171,26.05
1274,12,-34,627.9475
1275,56,-2,8453.18875
1276,51,-12,23475.7556944
1277,-8,152,917.493333333
1278,-9,95,21.4769444444
1279,-7,40,93.2548611111
1280,-49,-28,3.67208333333
1281,-13,130,1698.06333333
1282,-30,68,59.8573611111
1283,55,-11,865.21375
1284,-37,175,200.383194444
1285,62,-50,76.1923611111
1286,28,-20,58.2394444444
1287,-9,67,618.181388889
1288,23,147,276.169444444
1289,-25,-37,409.8525
1290,4,65,608.725694444
1291,6,173,693.761111111
1292,39,123,201767.650556
1293,-17,-107,556.006944444
1294,-15,58,1048.32791667
1295,26,-161,97.7593055556
1296,-12,-129,686.317361111
1297,-8,154,490.798888889
1298,7,-95,34.6926388889
1299,-51,-62,1783.94569444
1300,30,141,182.230416667
1301,21,162,276.412083333
1302,7,-126,36.5825
1303,-5,-180,2311.25013889
1304,54,17,823.540833333
1305,-30,59,107.469305556
1306,29,-115,21.8841666667
1307,-36,117,16.8547222222
1308,-30,91,19.7891666667
1309,11,-177,176.305833333
1310,11,178,527.463055556
1311,-78,173,1.65680555556
1312,-30,52,391.975972222
1313,11,-128,59.3976388889
1314,44,135,238.305277778
1315,-29,-151,148.02625
1316,-11,66,566.779444444
1317,13,-114,11.6470833333
1318,-40,-165,2.67375
1319,-37,52,175.535277778
1320,61,-51,349.196666667
1321,75,20,2556.73430556
1322,5,151,666.150972222
1323,37,-23,311.9825
1324,-41,-46,187.497222222
1325,13,-23,194.071805556
1326,-19,65,109.047083333
1327,-27,-12,305.599027778
1328,-15,12,488.646527778
1329,26,-44,52.1029166667
1330,-21,58,166.455694444
1331,16,-100,69.3297222222
1332,-12,70,403.789027778
1333,0,-25,813.616805556
1334,13,-108,33.5455555556
1335,-13,-157,1089.79208333
1336,-11,61,182.007361111
1337,-33,77,153.975555556
1338,12,81,119.005
1339,-3,-144,139.135694444
1340,-4,9,5712.19652778
1341,6,69,36.6830555556
1342,40,120,20535.1656944
1343,-37,53,234.871111111
1344,16,-99,55.6745833333
1345,-30,90,6.05486111111
1346,-28,41,102.929583333
1347,-2,77,74.1229166667
1348,80,11,1145.34430556
1349,5,-108,78.2165277778
1350,-19,66,16.4913888889
1351,-32,-17,45.6729166667
1352,9,87,17.8048611111
1353,-32,156,79.2986111111
1354,32,160,313.824583333
1355,61,179,5235.65694444
1356,-10,-25,8.45847222222
1357,-37,-177,107.526805556
1358,35,-41,388.980416667
1359,-16,-90,682.178055556
1360,7,63,276.226111111
1361,11,-170,710.325694444
1362,-33,153,652.119583333
1363,15,-156,600.863611111
1364,-41,-49,289.25125
1365,24,-152,237.841111111
1366,31,-120,14.3201388889
1367,-20,121,5666.07625
1368,-16,0,317.659861111
1369,-8,11,757.509027778
1370,27,-144,235.754722222
1371,15,127,38.5604166667
1372,42,136,7.40791666667
1373,34,161,614.42
1374,40,-35,686.759722222
1375,-39,103,132.781805556
1376,9,-43,60.5898611111
1377,4,-163,1.83819444444
1378,-11,-9,65.8852777778
1379,-21,8,387.449861111
1380,27,130,143.105
1381,20,-160,62.8547222222
1382,40,-40,507.267777778
1383,53,143,473.5275
1384,5,-13,53.8069444444
1385,67,-29,12.3127777778
1386,-41,68,4.72458333333
1387,14,-104,1.36916666667
1388,-43,-1,2385.02
1389,-37,84,259.857222222
1390,25,148,421.936111111
1391,42,-36,108.550416667
1392,-23,-168,23.3919444444
1393,29,132,45.4294444444
1394,-39,160,34.3090277778
1395,40,139,37.19625
1396,15,-36,49.1608333333
1397,-34,-155,95.8472222222
1398,-31,-130,182.44375
1399,-32,-130,217.824722222
1400,11,-161,9.54277777778
1401,-13,45,20.0309722222
1402,-27,-159,199.314166667
1403,-1,-100,10.1279166667
1404,5,91,2.43611111111
1405,-3,7,82.7195833333
1406,-4,-118,22.2331944444
1407,-32,101,135.669305556
1408,-48,-32,4.23597222222
1409,5,55,76.9576388889
1410,24,155,259.144722222
1411,-14,-140,9.26819444444
1412,-30,-44,363.529305556
1413,11,83,22.0758333333
1414,-38,5,13.5430555556
1415,-21,-160,83.6436111111
1416,37,-178,25.2898611111
1417,-12,59,889.975694444
1418,-30,76,8.43402777778
1419,-18,-166,25.9943055556
1420,-34,-124,201.77125
1421,-33,-75,57.6852777778
1422,60,26,45.6743055556
1423,13,-128,0.556666666667
1424,45,-37,45.2236111111
1425,64,-175,218.9625
1426,1,-102,4.96680555556
1427,-26,-96,31.4584722222
1428,24,-118,0.252638888889
1429,-24,-84,4.27333333333
1430,77,18,249.728194444
1431,78,87,20.5097222222
1432,-53,171,1535.04125
1433,25,-137,57.7225
1434,64,-168,2.15861111111
1435,-24,69,50.0348611111
1436,3,80,59.3026388889
1437,20,-151,79.1155555556
1438,-28,-110,14.3672222222
1439,-29,-29,522.156388889
1440,-30,-99,12.5977777778
1441,-14,103,199.787916667
1442,49,152,9.35416666667
1443,-48,176,3.41416666667
1444,-13,54,1343.56944444
1445,76,79,12.7377777778
1446,55,-26,30.4391666667
1447,4,-100,12.1309722222
1448,-39,-93,4.24375
1449,-2,-176,1.06319444444
1450,-35,-79,1.52875
1451,-20,-144,10.3484722222
1452,-76,-167,0.420972222222
1453,-9,-136,352.521111111
1454,-44,177,1846.14236111
1455,-15,164,493.092083333
1456,0,-169,591.779166667
1457,2,-151,511.731527778
1458,6,169,1555.91333333
1459,69,17,24413.8801389
1460,81,34,1103.32333333
1461,51,154,13937.7538889
1462,11,-33,435.425138889
1463,-23,-22,222.275833333
1464,14,-18,14601.4468056
1465,55,15,9750.205
1466,50,-5,69848.5188889
1467,56,-168,7054.83930556
1468,22,114,124926.27625
1469,-13,89,313.421666667
1470,1,-164,651.702916667
1471,-4,-106,106.648333333
1472,-4,-23,472.633472222
1473,23,118,37130.6656944
1474,-28,14,5925.13541667
1475,-6,-159,374.453055556
1476,-27,40,636.368333333
1477,53,8,29010.4288889
1478,28,164,492.323472222
1479,31,-42,71.2276388889
1480,9,-30,371.410972222
1481,57,-168,3481.39708333
1482,53,7,15342.6995833
1483,-1,-123,163.350138889
1484,-4,-7,123.597777778
1485,-14,-107,205.279305556
1486,-3,-155,750.592083333
1487,67,-54,165.570972222
1488,-1,-174,89.4548611111
1489,29,173,141.455555556
1490,40,27,1494.33986111
1491,28,162,539.099166667
1492,-13,151,457.613194444
1493,13,80,766.712083333
1494,-15,177,1183.33819444
1495,-5,-161,844.317222222
1496,-48,70,47.9365277778
1497,68,40,1311.70847222
1498,-17,-80,4567.86569444
1499,-18,177,160.710972222
1500,55,-133,768.571527778
1501,57,18,2191.67
1502,61,-50,865.945
1503,59,171,213.587083333
1504,52,152,820.403888889
1505,-6,-126,180.573055556
1506,74,35,2367.57833333
1507,-10,-126,612.201805556
1508,-78,178,97.5676388889
1509,-31,55,112.599861111
1510,35,139,1459.40208333
1511,-2,-123,12.7961111111
1512,-27,60,375.374166667
1513,7,-18,562.142777778
1514,-55,-62,185.234305556
1515,-3,-122,62.0368055556
1516,35,-53,272.740972222
1517,-77,178,8.19333333333
1518,38,7,1486.33833333
1519,42,143,1419.89666667
1520,-39,-167,13.7063888889
1521,-72,-121,1.64861111111
1522,-11,-85,2116.83416667
1523,-33,151,5.23819444444
1524,-24,-4,33.9030555556
1525,-11,-22,11.2238888889
1526,-33,164,2063.24583333
1527,-12,8,221.625138889
1528,-38,47,3.35791666667
1529,-30,113,43.0241666667
1530,74,27,194.427777778
1531,-19,-75,75.0977777778
1532,33,142,325.123472222
1533,-7,62,757.35
1534,-34,171,914.23375
1535,50,-19,5.06666666667
1536,-27,-11,191.198611111
1537,9,156,244.329861111
1538,18,-119,142.4325
1539,34,143,309.383055556
1540,42,135,18.8458333333
1541,-14,-84,131.271944444
1542,41,-13,323.119444444
1543,35,121,61273.2956944
1544,-23,-27,11.4215277778
1545,48,151,10.87625
1546,-15,-159,452.766388889
1547,-6,-14,5.30208333333
1548,-34,31,5.95444444444
1549,30,135,4.33541666667
1550,24,-48,16.0834722222
1551,17,-18,777.206805556
1552,36,-35,945.489722222
1553,-24,-45,1259.78138889
1554,24,162,95.0909722222
1555,-20,-106,55.8072222222
1556,5,-132,531.064166667
1557,0,151,359.693611111
1558,-5,-142,29.4026388889
1559,1,135,3.43861111111
1560,-33,14,149.795833333
1561,-32,-116,270.001388889
1562,-32,-5,204.199166667
1563,26,125,47.43125
1564,-43,-145,16.9819444444
1565,-20,-90,287.451666667
1566,24,125,193.442222222
1567,-13,-25,7.47263888889
1568,3,-83,572.212638889
1569,38,-32,207.899027778
1570,-20,153,371.014305556
1571,-5,156,506.676944444
1572,30,-46,8.67
1573,3,70,49.3008333333
1574,-29,-72,179.474305556
1575,-39,32,236.848333333
1576,27,-64,38.8709722222
1577,-38,63,162.390277778
1578,24,-157,273.733194444
1579,-37,69,131.7475
1580,-46,-81,10.9527777778
1581,14,143,2.22833333333
1582,-39,69,76.6618055556
1583,-10,80,285.961944444
1584,-44,7,59.2401388889
1585,-37,12,75.6851388889
1586,-36,25,234.239444444
1587,29,125,999.510972222
1588,34,167,472.011805556
1589,24,136,294.236805556
1590,-26,-166,46.6369444444
1591,19,168,0.0570833333333
1592,-4,154,82.0454166667
1593,36,146,458.645
1594,-39,33,32.2094444444
1595,-31,-83,319.367916667
1596,-34,-147,90.6401388889
1597,11,167,73.97375
1598,56,-161,429.004583333
1599,41,-38,750.777777778
1600,-35,-175,367.751527778
1601,43,-14,123.890972222
1602,15,-170,8.11986111111
1603,25,159,295.975138889
1604,8,-150,86.2931944444
1605,-28,12,45.8626388889
1606,48,-59,81.9275
1607,-86,112,11.5304166667
1608,12,-155,13.4690277778
1609,-33,-102,26.2698611111
1610,-33,-140,280.491944444
1611,44,-14,92.26625
1612,-48,54,2.50708333333
1613,34,158,779.489027778
1614,-30,-153,266.266944444
1615,38,129,50.15625
1616,63,11,6.83763888889
1617,38,-167,3.13763888889
1618,-29,48,1764.81847222
1619,-39,38,85.6405555556
1620,-27,-169,176.683194444
1621,-41,148,54.1254166667
1622,38,174,656.422777778
1623,-28,62,54.4168055556
1624,-13,1,188.957916667
1625,43,-41,428.44125
1626,-8,-9,49.0025
1627,68,41,615.02375
1628,89,102,18.4320833333
1629,36,175,388.267222222
1630,-30,164,60.425
1631,-33,-168,57.16375
1632,-66,179,3.11680555556
1633,60,-178,143.838472222
1634,45,-44,13.4255555556
1635,-28,-153,107.750972222
1636,20,-161,163.064444444
1637,41,-178,7.75402777778
1638,-31,-79,2.13333333333
1639,27,126,6.78319444444
1640,26,-135,75.9766666667
1641,37,6,3.24875
1642,45,161,102.235833333
1643,-31,-166,119.168194444
1644,48,167,2.17236111111
1645,64,-5,248.750555556
1646,34,-174,161.620833333
1647,-31,83,24.5155555556
1648,-28,104,12.1415277778
1649,-22,-151,33.3638888889
1650,-23,-94,9.51138888889
1651,-17,71,9.29361111111
1652,-20,-8,9.31486111111
1653,33,-156,300.762083333
1654,-31,-47,0.681388888889
1655,7,84,36.8411111111
1656,61,-170,12.4752777778
1657,9,-152,37.6215277778
1658,48,149,24.6252777778
1659,-18,105,119.139027778
1660,72,-60,3.99083333333
1661,25,-139,78.6440277778
1662,79,91,0.8675
1663,9,83,7.25833333333
1664,10,-154,8.35916666667
1665,71,-15,49.7172222222
1666,-24,76,116.917777778
1667,13,50,2.91277777778
1668,8,151,101.186944444
1669,74,-64,12.2348611111
1670,-25,68,214.533888889
1671,-8,156,11.4926388889
1672,-42,122,0.344444444444
1673,25,-117,2.88208333333
1674,10,-44,7.63541666667
1675,-49,-68,12.0908333333
1676,-74,-121,1.65680555556
1677,-74,-120,1.63055555556
1678,21,-71,0.267777777778
1679,-3,-159,0.83625
1680,-3,-178,78.4072222222
1681,-73,174,39.1668055556
1682,-42,174,6544.32180556
1683,44,-50,1297.31541667
1684,3,168,2328.08263889
1685,16,138,556.675
1686,34,128,106697.779722
1687,75,32,3671.60180556
1688,56,143,9210.60055556
1689,-17,172,5054.78208333
1690,42,-125,15904.5719444
1691,22,-18,6497.47611111
1692,-8,43,721.360694444
1693,-8,162,1369.99888889
1694,35,-7,11762.575
1695,-40,-8,46.4151388889
1696,76,41,7638.21875
1697,66,-24,52310.2647222
1698,61,-5,10246.1308333
1699,57,17,2815.70263889
1700,5,168,719.9725
1701,-36,155,108.143888889
1702,61,0,2318.31069444
1703,64,-22,251.759444444
1704,36,34,9122.92708333
1705,-24,-15,361.43875
1706,44,9,22772.6094444
1707,-11,-131,576.77875
1708,-42,-55,79.96
1709,-3,-132,204.572361111
1710,-39,-59,817.6775
1711,38,141,19324.0038889
1712,-36,-73,776.946527778
1713,-12,-144,301.890416667
1714,-14,165,214.169583333
1715,32,-28,653.070277778
1716,59,25,730.944583333
1717,-13,152,1155.99055556
1718,-12,-136,291.147222222
1719,-34,38,62.9279166667
1720,-44,-175,133.128888889
1721,-22,-122,111.424305556
1722,-5,-82,511.867222222
1723,22,156,65.2445833333
1724,-4,68,222.282777778
1725,48,154,4009.26888889
1726,29,175,126.450277778
1727,-7,-121,807.335694444
1728,6,150,206.46
1729,-11,91,371.998333333
1730,5,97,1.84208333333
1731,-25,154,560.464444444
1732,-14,41,961.710694444
1733,-13,82,584.706111111
1734,-37,177,1320.91722222
1735,15,140,817.8
1736,78,16,92.4022222222
1737,-11,-175,2397.80055556
1738,-7,-179,687.333611111
1739,36,24,1438.04125
1740,-6,173,1129.32777778
1741,14,-93,425.780277778
1742,17,-63,79.3694444444
1743,-4,-93,4.46597222222
1744,4,-27,402.647638889
1745,-24,-75,116.222777778
1746,30,169,257.966111111
1747,-73,-115,4.13402777778
1748,12,-107,30.0744444444
1749,-3,152,1383.59944444
1750,-22,159,1008.37430556
1751,4,-158,864.096805556
1752,11,-22,581.863472222
1753,3,-80,24.31
1754,-12,167,222.545972222
1755,-17,-76,167.248472222
1756,-19,-109,269.307777778
1757,11,-179,291.693055556
1758,10,-105,40.6568055556
1759,34,-35,336.27
1760,25,130,54.6383333333
1761,41,-126,86.6994444444
1762,-16,-159,162.792777778
1763,2,-132,265.721527778
1764,12,-119,134.141666667
1765,-37,136,104.421944444
1766,1,-9,51.2994444444
1767,-21,-96,87.6886111111
1768,11,-127,103.606666667
1769,-11,128,836.653055556
1770,74,40,1770.63194444
1771,-23,179,145.046527778
1772,62,-10,1679.20416667
1773,16,-120,73.70875
1774,3,-17,771.186527778
1775,0,-11,127.117083333
1776,13,-91,60.4248611111
1777,32,137,52.5484722222
1778,32,-172,413.419027778
1779,28,140,55.8322222222
1780,-17,-16,51.1369444444
1781,-18,43,427.311527778
1782,-3,153,1691.19513889
1783,-9,-24,395.680277778
1784,13,148,53.7669444444
1785,-11,-89,44.7497222222
1786,-9,-159,495.113055556
1787,20,-118,60.1476388889
1788,1,151,674.143888889
1789,-30,-11,542.630138889
1790,-2,60,323.630694444
1791,17,-24,494.002361111
1792,21,-94,73.5097222222
1793,38,-47,881.54875
1794,23,-57,26.2138888889
1795,1,54,239.978194444
